	"ACH.000009"	"ACH.000013"	"ACH.000015"	"ACH.000022"	"ACH.000086"	"ACH.000123"	"ACH.000127"	"ACH.000128"	"ACH.000143"	"ACH.000215"	"ACH.000257"	"ACH.000259"	"ACH.000265"	"ACH.000274"	"ACH.000278"	"ACH.000302"	"ACH.000308"	"ACH.000329"	"ACH.000374"	"ACH.000381"	"ACH.000408"	"ACH.000467"	"ACH.000475"	"ACH.000476"	"ACH.000480"	"ACH.000488"	"ACH.000490"	"ACH.000491"	"ACH.000507"	"ACH.000517"	"ACH.000556"	"ACH.000620"	"ACH.000657"	"ACH.000671"	"ACH.000681"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000699"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000760"	"ACH.000781"	"ACH.000809"	"ACH.000823"	"ACH.000848"	"ACH.000849"	"ACH.000851"	"ACH.000856"	"ACH.000862"	"ACH.000865"	"ACH.000866"	"ACH.000867"	"ACH.000869"	"ACH.000885"	"ACH.000887"	"ACH.000905"	"ACH.000910"	"ACH.000911"	"ACH.000924"	"ACH.000926"	"ACH.000932"	"ACH.000936"	"ACH.000947"	"ACH.000984"	"ACH.001028"	"ACH.001119"	"ACH.001163"	"ACH.001239"	"ACH.001275"	"ACH.001523"
"55114"	0.104179539027782	-0.0182271136585375	0.0729387289109178	0.0767805146059194	0.117248449797801	-0.0562446464343857	0.00453076038927585	0.0665790573648031	-0.00791482292165286	0.0813125469861789	0.131056043305426	0.114303899138099	-0.0496699516009829	0.136781004631228	0.135794964758506	-0.0631610833996768	0.181199956911123	0.149171698983878	0.0388280052291336	-0.0304779917105698	0.0564402460970087	0.151339100291674	0.00229419219023474	-0.0525601961350572	-0.0999147496841355	-0.0248704771914017	0.0625930522957059	0.0770153637981107	0.0210780888946045	0.15589226502685	0.0108622115729046	0.181428059516008	-0.0363656158450689	0.0191031844223883	0.0938539245262116	0.130240450212567	0.10801229398254	-0.0607047649667096	0.0898131699094154	0.0428328149907233	0.0279659968465497	-0.191361030749682	-0.038953700828705	0.0370545563676049	0.211720430691935	0.0847969943350831	-0.0650180491921537	0.0449881863792017	0.0826430413650194	-0.0387898321773032	0.176546693115643	0.073110014156142	0.0767462565646851	0.0750630233040256	-0.03269756070802	0.0805752185364438	-0.00552355845652244	-0.00595419798367824	-0.0421923955293308	0.0300093937334469	0.0642274516845189	-0.0351890169689656	-0.00184088692165145	-0.0332816312300011	0.0767810220037469	0.0200362708188516	0.030532473914576	0.0204618409158697	-0.025874342481884	0.00365701944498016	0.019779296528353	0.0569613667274662
"498"	-0.362645912883054	-0.581614669874327	-0.700254171854187	-0.512986554292215	-0.659834131486861	-0.414665440989917	-0.519580129999251	-0.545977069910458	-0.580564384218251	-0.535670573432196	-0.570873701501324	-0.447209170549697	-0.536281993276274	-0.489437153382128	-0.494400835428496	-0.576091466423523	-0.61924104418786	-0.567095861692619	-0.605477792423543	-0.38846456043927	-0.368960996172325	-0.63041272629583	-0.572898701560161	-0.579198574755535	-0.354762385517283	-0.541945720311913	-0.50301576510393	-0.624301112702175	-0.474724689401526	-0.668868263182886	-0.591962954068911	-0.540310771078341	-0.378358354440555	-0.715498488863354	-0.410915916893488	-0.591490549547589	-0.507614127834499	-0.724626090515266	-0.487398039165078	-0.450862483923474	-0.427108059158581	-0.624818851082779	-0.494883017339788	-0.587156824975952	-0.532547441462153	-0.53110446927491	-0.559026220711819	-0.399805845284915	-0.723652127209007	-0.319929872133962	-0.54620691449737	-0.639330144252202	-0.547215634036881	-0.354199184890982	-0.847247810370836	-0.522235054241944	-0.524010054516154	-0.503513650956497	-0.41965401158219	-0.505196665757486	-0.723605799261856	-0.539064345911429	-0.414434465006761	-0.394398173397395	-0.494110153293774	-0.294549762625717	-0.438031580555567	-0.361210832214772	-0.594235218922898	-0.429061624805539	-0.188171939082841	-0.864691869632612
"506"	-0.694245967182246	-0.933937089542294	-0.784073218355228	-0.963511406806677	-0.955412111132505	-0.752032938747192	-0.845839724258225	-0.882911332715058	-0.626794369808236	-0.738610383668868	-0.747068414557443	-0.828886525484958	-0.837187502187253	-0.659582344746469	-0.727432912636981	-0.819768505060807	-0.81496407043854	-0.900289084170085	-1.05039017124385	-0.389984370234797	-0.755186662499699	-0.856455819902594	-0.842563233069974	-0.79739905958651	-0.993183285918764	-0.891571849465377	-0.676242296109618	-0.856201411094899	-0.654087146881958	-0.638780994460692	-0.882428082536663	-0.712213650311858	-0.627515451003533	-0.778433411655787	-0.784807440739472	-0.860096907742811	-0.7939004044389	-0.785596145518683	-0.858071848164105	-0.738258910469243	-0.874735534446807	-0.985180729773396	-0.657398411585234	-0.860508637968581	-0.656802264687399	-0.707634241944254	-0.887219206912152	-0.902324915373645	-0.66657406924768	-0.510291006539783	-1.02072372944516	-0.703788713038904	-0.892146165630874	-0.888439978773113	-0.761157505737283	-0.935107141685506	-0.885728525410586	-0.745720813827073	-0.988186505810518	-0.873239271777395	-0.772346548437194	-0.809694844374285	-0.633078894782592	-0.828544596025177	-0.880562687968144	-0.811415146006242	-0.848281146220157	-0.556137208111489	-0.889187209049993	-0.823995410939455	-0.738221305610414	-0.877359342405804
"509"	-0.458551887902541	-0.938499792241464	-0.812157679457705	-0.715250167769507	-0.769327052069133	-0.61070690359837	-0.719128960554846	-0.627801542911575	-0.484673194235079	-0.661431198769061	-0.772419423388596	-0.710232411927323	-0.700757072787015	-0.658162320581771	-0.414254064840767	-0.727895100875587	-0.711683461221875	-0.784571254027543	-0.716634573912038	-0.456257842417601	-0.913505364255696	-0.691467723654845	-0.657364039598237	-0.852313176839908	-0.81158047802184	-0.620185996471813	-0.671812159360192	-0.530704780520004	-0.630802094582739	-0.649704224361404	-0.648800876254663	-0.691324294543407	-0.595954351271056	-0.58890073903187	-0.722202774565212	-0.719461423464952	-0.691334850838602	-0.374224034053941	-0.634450865939554	-0.547971580661085	-0.70220768048064	-0.68286286316057	-0.586893113127073	-0.749097225481952	-0.70998827762454	-0.643316824342706	-0.712323723956115	-0.626104429549208	-0.884117336054519	-0.612145911080583	-0.845927389791964	-0.615844597409983	-0.621120106716529	-0.812325924156284	-1.04691739373968	-0.625940467745901	-0.791018142045299	-0.678491082371628	-0.809971580030205	-0.587200820314068	-0.710856253831955	-0.516881935288329	-0.460783084340247	-0.622173058681743	-0.593030480220288	-0.45333676039276	-0.692827168486715	-0.537315141002769	-0.757976227697587	-0.699497796681018	-0.682844754297725	-0.811145638572105
"513"	-0.654712913025171	-1.0837452409843	-0.764116246230601	-0.850860604915709	-0.735406724237484	-0.628397365309028	-0.952108944625014	-0.533827882296647	-0.755195801328612	-0.737854057949374	-0.654648220228505	-0.815204432756661	-0.858567238845307	-0.70013014906904	-0.706819694217217	-0.837880692001056	-0.792180860551242	-0.807529553107881	-0.975209918753103	-0.627793591159179	-0.694077306012194	-0.874260522347972	-0.882040190753081	-0.896731519943794	-0.733303415957349	-0.773651148819143	-0.962497567999343	-0.640045605194129	-0.836495140077327	-0.707240487413046	-0.815643622992456	-1.08009229253731	-0.769508724112441	-0.996832912506954	-0.729656160172485	-0.849609039894103	-0.748498050822241	-0.830707433624162	-0.828426263784311	-0.80577783269549	-0.959367355830978	-0.864411611656247	-0.58465256783327	-0.922378441221497	-0.747815257804636	-0.670118931002414	-0.726239656509766	-0.855322351795637	-0.714124394285313	-0.867782480170885	-0.910277055807887	-0.823515056140943	-0.90613115950278	-1.02759837121499	-0.776440316431148	-0.858518942218146	-0.837078106334883	-0.94139620230663	-0.96236376860639	-0.748424556243305	-1.09307177862353	-0.651384739967861	-0.551527492798175	-0.786785753813965	-0.86933370028059	-0.68557058610422	-0.773842329796834	-0.815944630923838	-0.841247726679812	-0.744294504438247	-0.773921899933198	-0.738207087570555
"514"	-0.673822660123301	-0.740054966235685	-0.914945631076703	-0.638400800164198	-0.694476874347267	-0.720320679451639	-0.686962358639053	-0.851874095902144	-0.771810557188443	-0.786315659767867	-0.769647607784469	-0.88909198976763	-0.887679908191902	-0.638702997702617	-0.522289674261565	-0.560445634249942	-0.72282039818646	-0.93279915594235	-1.01113420322389	-0.716357449020473	-0.716729255061944	-0.720510095449479	-0.712675411584021	-0.714295582973349	-0.735616087835022	-0.719672729230594	-0.665011904822393	-0.633854903058022	-0.818848726048607	-0.685810801738125	-0.768682145874578	-0.824148481683845	-0.664527311226545	-0.966137990548332	-0.758343486127727	-0.93632339877954	-0.644334384011116	-0.741057180905792	-0.675318357794271	-0.862785053292289	-0.769310425631694	-0.681935363311338	-0.750595010800219	-0.954687741442669	-0.609557287008501	-0.843349588588124	-1.00719469054681	-1.06296245523404	-0.880926523307936	-0.867514074760463	-0.853004302578949	-0.77198573973298	-0.946241575886837	-0.46436863798164	-0.86185786503656	-0.718894770865385	-0.761406127178834	-0.87389565112407	-0.853785641963701	-0.579014533698817	-0.753482646625679	-0.793406371297631	-0.677585565436855	-0.788377551083483	-0.924277198490095	-0.764022395316651	-0.903574723351987	-0.542275120805644	-0.855630580786662	-0.856825128308239	-0.806084104837428	-0.580419882691592
"515"	-0.47967255589316	-0.629780265867273	-0.472702182784018	-0.66672131034494	-0.610654149873792	-0.622423040174367	-0.635534585992322	-0.56950869599821	-0.382736482421411	-0.343009184537299	-0.496527190193614	-0.442371761129377	-0.419836961231341	-0.489939927425534	-0.358112920299528	-0.485923276478265	-0.616760139635558	-0.398262443361045	-0.702871976667557	-0.419481020159208	-0.5775399342355	-0.777470313319798	-0.509166600207503	-0.761692259597052	-0.59937758040292	-0.573749686319497	-0.553424391713304	-0.519064856418027	-0.608786667997133	-0.546380393800963	-0.625675698724563	-0.609287067967364	-0.476394221635216	-0.535042447310659	-0.532248977651225	-0.698751926767221	-0.668152071663615	-0.446464659901706	-0.49450688361005	-0.574329565430433	-0.814319641924602	-0.622334565602905	-0.478323057803554	-0.515638409782973	-0.492670948111636	-0.56177006538335	-0.693943153869566	-0.618693895707785	-0.651531312769966	-0.223142354920529	-0.662986384734229	-0.604269071756797	-0.583255512099244	-0.666710505703533	-0.733317138771423	-0.579404088493495	-0.521030067936023	-0.492862072021995	-0.652731059474523	-0.494013370878629	-0.785529558067617	-0.344118718000814	-0.459200366085955	-0.728649342419772	-0.631118844115131	-0.322923742724217	-0.428529677234427	-0.355223766329934	-0.578565431854449	-0.383184367439407	-0.411770841369858	-0.518640414782227
"10476"	-0.353954121294031	-0.29317919618777	-0.224781572715505	-0.235772717623034	-0.271228644576544	-0.265665043269186	-0.227253475580929	-0.197521021670053	-0.23658103247038	-0.0808185714692395	-0.380441529068113	-0.308891294821044	-0.323392021649471	-0.275472478970259	-0.127013220455821	-0.218114507472603	-0.217544385174763	-0.192025556377004	-0.268604861226758	-0.124628503685999	-0.192541694747282	-0.338305456175222	-0.268925202499973	-0.13614362562926	-0.237619823430137	-0.244129806567261	-0.208594411427004	-0.270558317719575	-0.300090966475221	-0.240453013656862	-0.425418442463541	-0.170445621659314	-0.219626884739177	0.110257842440234	-0.196957975930252	-0.290062152503733	-0.335306857191101	-0.359563545108837	-0.290613409739165	-0.25860125437062	-0.457964259584662	-0.314696510981493	-0.274433167607797	-0.25106901842826	-0.136398354285052	-0.337073728426487	-0.312359637872303	-0.259042519714056	-0.246296505427785	-0.161913605734428	-0.394970073424472	-0.238813639372689	-0.301945970053715	-0.340354234950148	-0.281436806883817	-0.29358556969307	-0.216264640249499	-0.171503098789271	-0.108513196491636	-0.216144029510441	-0.264343641771378	-0.206866418712685	-0.116417526009926	-0.180951735751466	-0.371880483480344	-0.0849933314544013	-0.19104940135345	-0.141018256269963	-0.429392858667072	-0.349140475569795	-0.125042817533346	-0.263236443105961
"521"	-0.434790964531251	-0.883784269932312	-0.751874114247731	-0.883033423553187	-0.775069642061907	-0.82668569735926	-1.04560543284263	-0.72740025665549	-0.579146778125167	-0.820580682987936	-0.792305088107976	-1.18539711639878	-0.761516514122328	-0.765684170281837	-0.757992558208518	-0.865091768095617	-0.716268966561221	-0.805178779965911	-0.902139791970031	-0.463147714931555	-1.00723107111545	-0.87043844357278	-0.834595403715053	-0.970594836461955	-0.838104234254552	-1.05160864757917	-0.764294786502409	-0.840199784433559	-0.968369286270027	-0.756198376463487	-0.927192661923668	-0.855345657924653	-0.696855914551149	-1.08870367954662	-1.04137549902243	-0.958439363389504	-1.10576840666966	-0.719237470642538	-0.908515378709348	-0.745444983824356	-1.08699246154174	-0.867707707684049	-0.628152541105567	-0.929806973871436	-0.860884875549076	-0.880775972758002	-0.990966913615905	-0.695311684012923	-0.734347271706817	-0.603937910100943	-1.02509293006523	-0.777505196110998	-0.782360852416881	-0.832884971600094	-0.808169262634563	-1.08061319034096	-0.672717459358022	-0.911270936826279	-0.976127686761322	-0.741287629179881	-0.735373368408293	-0.679128557460259	-0.528087919749413	-0.62181845736069	-0.867007547753927	-0.455974160656327	-0.761701973859018	-0.584105501397913	-0.802331077473052	-0.93387101973871	-0.648962550586618	-0.912112822937887
"522"	-0.246378268536568	-0.423756101866348	-0.528565398085364	-0.502753435436138	-0.524336677943231	-0.501637976616317	-0.544737888162677	-0.476328706017268	-0.526645641745786	-0.367469254329589	-0.262078218144795	-0.463126764803882	-0.432927815264136	-0.423472645712972	-0.418346073229098	-0.585503386090009	-0.581987124415721	-0.38974474688628	-0.421502281582106	-0.294081156854642	-0.330748291830025	-0.463490584212529	-0.424767632639344	-0.541023925445346	-0.401067925799626	-0.457939317666601	-0.370757909522884	-0.461341143752826	-0.57464287425083	-0.385801739190014	-0.408226756795063	-0.291519248241457	-0.353307754188744	-0.395496225985352	-0.484059895320409	-0.435704198191811	-0.638223677394553	-0.484058978956007	-0.463302528935226	-0.339216597456674	-0.450466096109783	-0.55845851605738	-0.326787021554917	-0.459622996572428	-0.415011950026552	-0.61015290266311	-0.676699039559651	-0.434283903020493	-0.676841896167707	-0.538752196096743	-0.478776357852888	-0.503261014270782	-0.634340438160076	-0.576651023284872	-0.492787287694981	-0.61788267467657	-0.57317725497347	-0.52052226338517	-0.330126749654353	-0.486016695790414	-0.568608940955778	-0.378766150667117	-0.31775847063508	-0.227059420307179	-0.516398259869592	-0.227756747163241	-0.438385383510325	-0.258046190422798	-0.494547114575148	-0.322345414391175	-0.457598934677654	-0.502272427014409
