	"ACH.000037"	"ACH.000265"	"ACH.000311"	"ACH.000332"	"ACH.000407"	"ACH.000473"	"ACH.000621"	"ACH.000633"	"ACH.000766"	"ACH.000781"	"ACH.000829"	"ACH.000867"	"ACH.001735"
"54936"	-0.191082482282013	-0.134745803470292	-0.109263904915577	-0.315725176321626	-0.196560884580377	-0.164525598449052	-0.278557496537793	-0.291300453840638	-0.283327337782121	-0.227172100089126	-0.244700778238293	-0.17748205801157	-0.20380718631722
"130340"	-0.26201756326682	-0.211178962788381	-0.203523489706734	-0.205994631230973	-0.309845151558982	-0.218765885596704	-0.224932102084742	-0.187683419873982	-0.206071529014535	-0.184372636443234	-0.254006896045331	-0.270569936249561	-0.0971514511821874
"55108"	-0.0605180034914226	0.0382277763840032	0.0312986821725621	0.00884164539309712	-0.138691558245009	-0.149387599553505	-0.187895509012487	-0.120509370296031	-0.0306696419898532	-0.0565767055631462	-0.00990067723481071	-0.00825759764599348	0.00493856857321414
"149069"	-0.212352331092674	-0.251884777442543	-0.213581513355744	-0.276531652603656	-0.277580567437638	-0.257782742336264	-0.298756665236068	-0.194506921014313	-0.294331220748365	-0.210522977619778	-0.28002874069353	-0.145480618236953	-0.265605660080288
"100128071"	-0.208987341948703	-0.284077825763006	-0.33130014789737	-0.295925848115761	-0.265111068589727	-0.367423988131682	-0.391070724813328	-0.381677986112447	-0.320969913046294	-0.264696863391683	-0.26034497159717	-0.224950949250972	-0.217237077294561
"54751"	-0.629130552199303	-0.355122741670389	-0.415550851491823	-0.476893121780453	-0.502222346784382	-0.485776723625508	-0.520908024493122	-0.443193452822084	-0.621865191808011	-0.378240281080785	-0.750698649534195	-0.485275642527075	-0.626660836622179
"130888"	-0.394671799428963	-0.139808543093281	-0.102052202509634	-0.212521692713036	-0.249633337209501	-0.244430529627485	-0.268225082905502	-0.208433959899166	-0.222030951502442	-0.142456344683737	-0.250936797772499	-0.232083419205833	-0.235792001883519
"252995"	-0.218678620168401	-0.0287579342984772	-0.0594379239073365	-0.0122988367188235	-0.0208805222594629	0.0117675250289145	-0.155857128097494	-0.0555149430671974	-0.0764480410265219	-0.0888362943136055	-0.063394170002984	0.00753437097498855	0.0214995602165217
"2707"	-0.131330314190395	-0.0292978187296727	-0.107467400698858	-0.0449309704072956	-0.171090126683577	0.0398159494112188	-0.196797155930136	-0.122154423970463	-0.0863242185945606	-0.0648836940603038	-0.110282617088419	-0.0546677537863954	-0.0608664843817421
"127534"	-0.107214264592702	-0.085776595874616	-0.0132586246803284	-0.0659548644807876	-0.126541782538884	-0.0411340055816316	-0.140567317833144	-0.142382910305558	-0.169185948237169	-0.0409028789765587	0.0839272742143462	-0.052020164452046	-0.151961131322064
"10236"	-0.600588350951468	-0.484333602146432	-0.357764136734973	-0.569821557817146	-0.481278051096215	-0.437387798877757	-0.548573090036369	-0.526934119349676	-0.420779448316107	-0.482474309523437	-0.437200280155184	-0.426241469152111	-0.433448641585551
"3208"	-0.224822452976507	-0.258722315854455	-0.185032556824326	-0.201149804191238	-0.158250550929134	-0.221084957313855	-0.243480296958242	-0.234932356914165	-0.141655007645157	-0.191003072825944	-0.256031445133405	-0.111968896367364	-0.135118007189989
"51747"	-1.51097758027587	-1.40242415936602	-1.15011172204742	-1.27769664126936	-1.36403337368075	-1.31981279892934	-1.31553478368804	-1.33612710770956	-1.29928975506207	-1.26952914794921	-1.25134658159453	-1.31863704696558	-1.27408513571634
"57574"	-0.231210855908328	-0.111247348940035	-0.0241510323869656	-0.159235951608394	-0.324342895207569	-0.127349896882264	-0.138006979558006	-0.176993566556516	-0.133679012349882	-0.0596726098186893	-0.194248583362368	-0.149058725331492	-0.152395899062225
"56181"	-0.184749323966076	-0.0745335949660524	-0.0667960933473536	-0.0865434292836427	-0.130894601108218	-0.0220246536738599	-0.175016765785969	-0.0758728423509704	-0.0511722566650678	-0.045337776449949	-0.020994647797992	-0.0167602755294898	-0.132256182263776
"127294"	-0.00348891010190224	-0.0194661985601606	-0.00344366756030172	-0.119631121195678	-0.00981573810223639	0.0885901911663608	-0.114085076513509	-0.128980909499156	-0.137187574853567	-0.0674384737589997	-0.142633600002191	-0.0338404481183808	-0.13273044078698
"653784"	-0.159003433885626	-0.168582612435823	0.0731398321031179	-0.20657975635408	-0.0724538601273077	-0.0227008933243395	-0.200237604457976	-0.232046816136867	-0.213968533430052	-0.196592422558741	-0.101680448077526	-0.0795960475846609	-0.214116332981071
"5901"	-1.98474395725846	-1.84369396841556	-2.23645512327475	-1.84283516044735	-1.62903615746185	-1.77535419854663	-1.74376566116276	-1.76895755471091	-1.89852485171559	-2.024656829277	-1.50896268401427	-1.87670641207738	-2.03961824280118
"2810"	-0.201828945810082	-0.0741260015905692	-0.153291707201564	-0.158116439521572	-0.189065845569174	-0.101105476459956	-0.240296054916011	-0.14809862342384	-0.160896760622107	-5.07503601582903E-5	-0.194690601474093	-0.0925320967395521	-0.171516049732206
"7341"	-0.393204040445187	-0.0518102809779033	-0.0577640377173747	-0.0822147684952824	-0.201823580178748	-0.141664405299426	-0.234517333128086	-0.185259849554711	-0.00595634162717945	-0.142564844713981	-0.121681968869847	-0.240157963028583	-0.0635782827238724
"729873"	2.29486534776201	2.10938409579875	2.19335042569176	2.03800619409497	2.02523285414349	2.18497988467869	2.13686235591459	2.12910777033611	2.32274161253357	1.97462676429183	2.45271903871526	1.85673875522381	1.89129174259254
"414060"	-1.53984191089782	-1.63505621604373	-1.69872828734968	-1.56148800958497	-1.48521224912887	-1.51877201703016	-1.59050623757088	-1.66668840079811	-1.76993376901788	-1.67985877382616	-1.64765841093819	-1.58077036776792	-1.45926732505461
"27285"	-0.446375992204138	-0.295905309661134	-0.400463506332065	-0.349651589552429	-0.409132744751885	-0.417551393707391	-0.35556901036335	-0.414052264366021	-0.323729592843688	-0.254865724011426	-0.254939690764855	-0.331872505057175	-0.355019819543515
"92691"	-0.379791060355988	-0.124221307799351	-0.223283256094429	-0.156419941605853	-0.155277406991017	-0.215409588389667	-0.258826412198533	-0.175252189043706	-0.216433282411501	-0.0906024189522038	-0.199099877422532	-0.102761166383038	-0.187319592375009
"81629"	-0.273862768744022	-0.293226114318943	-0.246702836223485	-0.301316128830291	-0.305289092406544	-0.37008136984903	-0.435289196020502	-0.373870750298166	-0.272113151671359	-0.268570086709213	-0.282593279805776	-0.216567785670376	-0.374046596783467
"23038"	-0.589567661514033	-0.409384745570865	-0.274779839316612	-0.35680378833386	-0.468947158930047	-0.356856282987294	-0.391797130870432	-0.334971519181927	-0.31008404531606	-0.300954398625912	-0.295694811482018	-0.27834095353981	-0.451272790232406
"80818"	-0.203032423057658	-0.0355171272948232	-0.0611116932459614	-0.217771969174525	-0.198630350151577	-0.196132734610218	-0.146113755364156	-0.238832067266293	-0.18156882863619	-0.0386736136491233	-0.132601011947933	-0.0867644189980154	-0.156797776266878
