	"ACH.000011"	"ACH.000012"	"ACH.000028"	"ACH.000040"	"ACH.000047"	"ACH.000053"	"ACH.000078"	"ACH.000082"	"ACH.000095"	"ACH.000116"	"ACH.000138"	"ACH.000152"	"ACH.000153"	"ACH.000160"	"ACH.000215"	"ACH.000221"	"ACH.000233"	"ACH.000235"	"ACH.000246"	"ACH.000253"	"ACH.000257"	"ACH.000264"	"ACH.000266"	"ACH.000272"	"ACH.000280"	"ACH.000308"	"ACH.000310"	"ACH.000311"	"ACH.000324"	"ACH.000337"	"ACH.000339"	"ACH.000364"	"ACH.000375"	"ACH.000383"	"ACH.000393"	"ACH.000403"	"ACH.000407"	"ACH.000408"	"ACH.000416"	"ACH.000421"	"ACH.000436"	"ACH.000454"	"ACH.000467"	"ACH.000469"	"ACH.000471"	"ACH.000475"	"ACH.000490"	"ACH.000507"	"ACH.000510"	"ACH.000511"	"ACH.000522"	"ACH.000524"	"ACH.000547"	"ACH.000570"	"ACH.000573"	"ACH.000585"	"ACH.000589"	"ACH.000601"	"ACH.000618"	"ACH.000624"	"ACH.000630"	"ACH.000638"	"ACH.000647"	"ACH.000649"	"ACH.000662"	"ACH.000665"	"ACH.000694"	"ACH.000699"	"ACH.000713"	"ACH.000721"	"ACH.000735"	"ACH.000748"	"ACH.000788"	"ACH.000809"	"ACH.000810"	"ACH.000817"	"ACH.000827"	"ACH.000829"	"ACH.000834"	"ACH.000835"	"ACH.000836"	"ACH.000848"	"ACH.000851"	"ACH.000858"	"ACH.000861"	"ACH.000865"	"ACH.000884"	"ACH.000906"	"ACH.000907"	"ACH.000911"	"ACH.000912"	"ACH.000913"	"ACH.000915"	"ACH.000920"	"ACH.000929"	"ACH.000947"	"ACH.000957"	"ACH.001054"	"ACH.001067"	"ACH.001096"	"ACH.001183"	"ACH.001275"	"ACH.001328"	"ACH.001353"	"ACH.001354"	"ACH.001380"	"ACH.001496"	"ACH.001550"
"388649"	0.016634671454113	0.113734354791794	0.127421199713173	0.0979955016417096	-0.00545126939328975	0.0913197486711402	0.169002798814129	0.0558824024151362	0.0433329288172316	0.0523977726871672	0.106414183497646	0.0597764792560984	0.0760854151692874	0.129017647059603	0.0583166424598478	0.0369853825717884	0.0287402196633417	0.119660730783573	0.142807096000376	-0.0210028053371282	-0.0425198915552498	0.0334927928502405	0.113648804949437	0.0169843353482764	0.0971628810817373	0.0999056356984866	0.127234756131893	0.0459171558105086	0.0805074392320646	-0.0829478332834024	0.0639957614745459	0.0334296110729864	0.0666364704422538	0.0646609581946127	0.0784980098171746	0.0181984953675446	0.0523948826943094	-0.101649518472172	0.0583302765631208	0.0983744556655943	0.0533169628903412	0.00803929921367857	0.0715901461449914	0.0554507437316709	0.0503806551697218	0.0574841928643141	0.0247963490265016	0.0411837351102088	0.0310890191766886	0.0574137273181522	-0.0422720672490676	0.100424571240667	0.0411529151787964	0.0457291095051575	0.161954998696081	0.0703151700430723	0.0210253338847577	0.0723872751047062	0.0729290963452243	0.100455576709	-0.053211983104217	0.0340185465328758	0.1305561747857	0.0878829088157521	0.147678586355405	0.0591804403371296	0.140288523428863	0.0151119213598695	0.113455872378727	0.0622974175157535	0.0141636927101062	-0.00228890962138063	0.066949180401084	0.0903256989714945	0.155158314808965	0.0834971367230802	0.0921671482893679	-0.0977794631041445	0.116576108452482	0.022978356680099	0.0100623593134797	0.179359672113324	0.15087664806713	0.0831341328507106	-0.0911113286019	0.0462964586544305	0.0827719887928722	0.117751589463113	0.169832786221452	-0.0210519390521617	0.00947610990912172	0.0761494627526237	0.12873086950573	0.0316923602538877	0.0722339488159867	0.104249416064133	-0.0308019317527305	0.199454294699789	0.122423619900732	0.0555890211530183	-0.0140188765567008	0.0262803926257871	0.0329517980100375	0.0403070141776527	-0.00193723525648936	0.125603090673322	-0.0469010360349922	0.0192878063944837
"874"	-0.140036045090918	0.0787176462734267	-0.228629603831438	0.0756855733638146	-0.00954085002141397	0.0253906929672442	-0.0087525400181793	-0.132062313731391	0.0364158325523497	-0.202744156811095	0.0218318048423491	0.0342037746827743	0.128721929413844	-0.103411460096705	-0.0199165989690186	-0.00788452517895541	-0.106902437960164	0.00219517640229425	0.0218170219807621	-0.0163601559410443	-0.185995121832056	-0.140171550277522	-0.0480360970690998	-0.109497977420317	0.0734538059230645	0.0498720508285971	0.0576282565256168	-0.0467376164146305	-0.03300734366238	0.122417445270715	-0.0622159696203323	-0.133283305157792	-0.0863711396647879	-0.083414549722092	0.0783941699125588	-0.0928261893036051	-0.075307620499951	-0.0420575162289402	-0.0370354942360423	-0.0411426282690032	-0.111339028695471	0.0848720022120357	0.051749287997644	-0.136894267155818	0.0524097941257064	-0.0424905432799831	-0.129322361618932	-0.129153440551583	0.0508441119451896	0.0095090232180163	-0.105422350789204	0.0799764186578092	0.288987931137307	-0.0317056350979197	-0.13415342345788	-0.100196704277604	-0.00639075607040112	0.0149783082153536	-0.0269806759646052	-0.0218667251132311	-0.0276819245188403	-0.187035629636436	-0.0896900768414263	-0.0172287710534993	-0.0692974775376858	-0.0431270280699463	-0.031336994957943	-0.0289353299725192	-0.314163383519174	-0.0224927349411213	-0.168814399490125	0.102759250246917	-0.0132270611020009	-0.00693195149919299	0.0439715153423196	-0.229936517510365	-0.131548822856824	-0.0621156311615637	-0.0142342883026882	-0.12152145441007	-0.0825916024171851	-0.00446168961857372	-0.0684289173785683	-0.116007449753466	0.130526868507326	-0.0381844361362914	-0.101959703858132	0.0550417417733692	0.0983285162341428	-0.155169912193313	-0.0650454314310642	0.0356637530276803	0.0157288923608607	0.087943792807531	-0.158298321928714	0.054403578564237	-0.0356791058581009	-0.0540500586834721	-0.164033007135814	0.0614046184576862	-0.0357999820081486	-0.089877976517264	-0.0539773898862016	-0.0793878171200367	-0.164791991526123	-0.15849736547166	-0.0610649385260598	-0.111093421273415
"930"	0.0455682339567624	-0.0386392485918964	0.0363417394494596	0.0526470727688155	0.0672553821974935	0.0649325364256908	0.159758016194211	-0.0160122355367564	-0.0721958166846591	0.0178638497973331	0.0576606603973203	-0.0467257706363442	0.109174994130327	2.78406269321315E-4	-0.0748027509861437	-0.18216058871612	0.0714636683692564	-0.0295915261888247	0.0491298289690461	0.074574588802957	0.0633088312509131	-0.101418331645501	-0.0232600997631632	-0.00466591896464384	-0.0965598368239945	-0.0486468028773044	0.0480186111531438	-0.113117078903974	-0.00768378555929205	-0.148949385646484	-0.0476043115580551	-0.0595992104828345	0.109761186371883	-0.0151587697707146	-0.0403308852198004	0.0466883536243225	-0.0147567429947451	-0.0443392155202	-0.0530326178902292	-0.0574857871165353	-0.0679768936979067	0.0488145144608177	0.0787516140394007	0.0444276027465849	-0.0156587158845365	-0.019098368742656	0.0251198775115015	0.0619829019845431	-0.0713176609962508	0.0670228096119733	-0.0103901667023223	-0.06037964110001	-0.11093479157491	0.0865060219800391	-0.0398058024378436	-0.0461889177594367	-0.061639698517711	-0.0122399903084855	-0.0345682707957648	-0.0305644775079567	-0.0606390509255146	-0.0719455078610725	0.0346810341134584	0.0161689926881559	0.12012400657034	-0.0808724137897674	0.0326720963316823	-0.0492342545895296	-0.151282106800664	-0.00203625601790463	0.00463043800559673	-0.0686209568435746	0.00520560546985446	-0.0377999328709486	-0.0354218005030377	-0.0604372626590122	-0.101601951898688	-0.153516346917844	-0.0427078761759129	-0.060607737933607	-0.0402426474409308	-0.0274193853389591	-0.0839742573213359	0.00681987949386604	0.0146589109314191	-0.0343468017378237	0.00823878430187106	-0.0447991481352555	0.0333865000260816	-0.0694532665806811	-0.0342761274695776	0.0826136908027048	-0.00533935026113366	-0.0247543171780589	0.00290037187569016	-0.0533147161399229	0.101078879340767	-0.00983232232746071	0.0540061472073141	0.0528465072402597	-0.0122265001632743	0.0395136961099502	0.0972653365466043	-0.00699504427147216	0.0514228133824107	0.136465676000223	-0.0227088649069258	-0.0116373255747969
"51185"	0.120423081004962	0.0857392862611887	0.0651779165757274	-0.101691477762576	0.179418323870384	0.0726941384707274	-0.0230781295522385	0.0838834479677414	-0.0508070813360389	0.0370281560533718	0.0842378837699777	0.0466964953642672	0.276715321996914	0.265590632683717	0.151279169257312	0.21012004768149	0.0372976352087222	0.0566700707032641	0.00628671374703284	0.188281070649956	0.112289949511533	0.0100181016110198	0.0051978019577069	0.0909753340961168	-0.149598192874908	0.134553228850737	-0.140961510992122	0.169815049031029	0.0556590828889994	0.198324482158148	0.0915448323607582	-0.00187694604817646	-0.105127073986259	0.0651084215171733	0.0610919504584976	0.0865803785737179	0.0537334618809184	0.033893592025608	0.00867679250617742	0.0681374050587336	-0.0737574087634269	0.0788593193449758	0.154967785466972	-0.0079425034520212	0.140341290684771	0.014063845831783	0.124200623329273	0.128029994900904	0.0412964994453663	-0.00849796255038081	0.0357803377517712	0.0178089822702701	0.172589513634501	0.00255089029497242	-0.0245864621374396	0.0343570319618775	0.104031745859922	0.0520232237387296	0.26648708815569	0.040998075161929	-0.0613117667591771	0.094325655859712	0.0990011492956062	0.0493135091450399	-0.0691200424265855	0.0865006574165318	0.156283644242949	-0.0262493118542754	0.042146085061703	0.0453174574682796	0.0242512143794062	0.0535847664781578	0.0698162358526597	0.0801193592404599	-0.122136771373093	0.0909479487617504	-0.0405115138858384	-0.0271626609381551	0.0960818135420686	-0.0238668641794103	0.00182966903091368	-0.0742553934857404	0.242158271924361	0.143380689380173	0.179259887395997	0.0591648663186191	0.0584168960527537	0.0989667822524599	0.0208838171323813	0.0835786516172531	0.136864729384444	0.0326148100455823	0.179273348413236	-0.151229065064244	-0.00264504970005036	0.125657040670435	0.15055206817824	-0.129060604871426	0.0130138287253837	-0.114093091541701	-0.0151940347647518	0.13061158698524	-0.106351157409063	-0.017332310342333	-0.0456757744464882	-0.068283801890681	0.0769975590447526	0.28326867475634
"27292"	-0.643223439799153	-0.572730149234596	-0.500792965405692	-0.555590614039851	-0.402067509341959	-0.61008470551808	-0.425736157494405	-0.481482304759937	-0.530741598204216	-0.675557632220344	-0.437117677533518	-0.473888370906042	-0.525675657589779	-0.756398472387113	-0.587715075435114	-0.316677102615825	-0.332715201813273	-0.469359715241939	-0.407952139029456	-0.613762273409292	-0.621750534323465	-0.502720962738943	-0.497621584782951	-0.6067933818028	-0.408319363106157	-0.380262114906654	-0.438127458788262	-0.32704208536191	-0.451380178821409	-0.418709345952008	-0.541408685859709	-0.729619892375758	-0.51810888895726	-0.367450136375931	-0.671573022936687	-0.237702977339332	-0.500609848767463	-0.737629324454875	-0.813564743051827	-0.470404564646837	-0.6554513238545	-0.453382082058616	-0.443599724498684	-0.374628463203829	-0.477210354385892	-0.437214211484419	-0.514304669701878	-0.414892598845342	-0.429088413431956	-0.541219910647085	-0.496063136545726	-0.767158883425785	-0.576576320192525	-0.570528628402674	-0.636581764115638	-0.588528599133987	-0.443411131692469	-0.312104352255319	-0.818946514811476	-0.52766378555582	-0.481332710272422	-0.417766836878782	-0.604251779965688	-0.671066998239973	-0.526214081132563	-0.607680789457015	-0.816422575772095	-0.437811593771702	-0.844475158563579	-0.294349800443029	-0.638802405061951	-0.758911589089782	-0.552749022917875	-0.521421500610756	-0.822391502105625	-0.449864317620294	-0.579372944959287	-0.446687175093958	-0.522250867217963	-0.731061575045449	-0.444199971690718	-0.669307538900811	-0.492635624899899	-0.447972266519873	-0.724106551543708	-0.648075313397883	-0.538388982690476	-0.562643502166483	-0.360590668707503	-0.469897721838979	-0.48166855229344	-0.488866951567896	-0.661902079087712	-0.464016829702959	-0.525254879035256	-0.391195870828841	-0.561406535751021	-0.504105564826765	-0.404656671602924	-0.482192768775659	-0.514781106136462	-0.347089309805825	-0.548201524751465	-0.470875267285574	-0.779152395018016	-0.401805323226003	-0.697918747337316	-0.845344318919322
"1977"	-0.79619200136074	-0.864188987846048	-0.694782835611612	-0.776978312467064	-0.847148234428886	-0.773786244178506	-0.750624215050325	-0.625463742275593	-0.763903144071297	-0.888629525299431	-0.721369555752442	-0.891251040317959	-0.839677542202798	-0.800279152751811	-0.778146078764587	-0.814935379407265	-0.545157799610235	-0.700670703211118	-0.806621876814871	-0.750655867325486	-0.851125464361471	-0.757461669608107	-0.758435725113515	-0.844502310129574	-0.755739897754706	-0.774045578964315	-0.888376725761411	-0.606123965410765	-0.633386869270726	-0.71660907329059	-0.806212775741244	-0.749829860257611	-0.690544799445679	-0.685480034235846	-0.915632457695566	-0.682981200040617	-0.828847863956787	-0.766888642548561	-0.91002381108381	-0.747657853897083	-0.653146419236608	-0.712168801874834	-0.758221398472659	-1.12046713652241	-0.765550340212456	-0.895036830382759	-0.815098853884717	-1.03097954744753	-0.829166450057361	-1.10112759386145	-0.789407057299987	-0.915571954019825	-0.944570442522572	-0.765595998332723	-0.997110091297505	-0.921886372088197	-0.735388999458532	-0.847683576880385	-0.84954701888753	-0.837347878351113	-0.713189028327485	-0.597012975924138	-0.864220778067254	-0.82601226387839	-1.1475356492936	-0.789724447192105	-0.827300106914252	-0.610455720412923	-0.81691441196057	-0.775700678116293	-0.874504255698798	-0.837600923370778	-0.810141431878367	-0.8707470373583	-1.05524516980203	-0.732859700554631	-0.854805002133986	-0.839722036322382	-0.758738949494179	-1.00078844750347	-0.873609451117708	-0.849409633127511	-0.887669764065003	-0.925947247863322	-0.728793691581066	-0.982647137268945	-0.916041063858399	-1.01149688488594	-0.898350204270512	-0.846862090238284	-0.719558304603123	-0.685885148545559	-0.906113623560659	-0.59102373848189	-0.75849958654728	-0.653269273180068	-0.71553033899678	-0.868826234193782	-0.740941231513486	-0.813258779898698	-0.939776213287534	-0.663149676827544	-0.837180819096826	-0.831512658386458	-0.78908509690851	-0.799642633343594	-0.838198744255574	-0.855994763754664
"60528"	-0.664968248765892	-0.731657575651067	-0.572450810523855	-0.752267753328901	-0.833027849192509	-0.734340839785225	-0.834674186050911	-0.913235723652195	-0.658290196173301	-0.849656906811437	-0.756931130581028	-0.867300333262969	-0.435930593687217	-0.85053072417194	-0.695883573187947	-0.981008772658605	-0.690858479777906	-0.68924794375629	-0.780864318803208	-0.627856701249049	-0.698721381173328	-0.518692953469749	-0.770006586634788	-0.573080193701608	-0.940664211141499	-0.654282155678	-0.588098960455949	-0.655836868352244	-0.71421694121896	-0.957258016666973	-0.901990408605063	-0.89607157353399	-0.664755532464406	-0.788796285293387	-0.580015067158902	-0.715574487116278	-1.02960426554038	-0.93528381646321	-0.788110874489253	-0.921210894986011	-0.512354277125768	-0.889796600933532	-0.837235179086794	-0.751359841059532	-0.826413678278039	-0.625753199321423	-0.68269702961564	-0.776528718513457	-0.747460442685178	-0.846938576622071	-0.766295702076062	-0.714777524131621	-0.754702801009996	-0.755253874849503	-0.622686620934586	-0.771167988023312	-0.786192648761647	-0.678311154011245	-0.689064398572359	-0.623602377569823	-0.688888922106122	-0.873237146571066	-0.717905314816832	-0.678848639023848	-0.837967222166062	-0.800552942728151	-0.727302451934498	-0.604227542703964	-0.779967518451862	-0.719185242754524	-0.83371979049986	-1.03315141982569	-0.65045730432632	-0.692576001742916	-0.972914556036423	-0.594454271610352	-0.840916468967104	-0.711025036270695	-0.774234325984944	-0.92745861063406	-0.701186965569526	-0.465021349818774	-0.785132491762004	-0.830403686327744	-0.534734176008243	-0.896308914857692	-0.952919625428096	-0.746442941617525	-0.883595750535507	-0.836750768961686	-1.03770926614038	-0.768914824456742	-0.724453440235105	-0.562373132034987	-0.887300284394258	-0.769907587619361	-0.92155568872962	-0.725388115033528	-0.684871378709958	-0.574994557640882	-0.917257696303965	-0.743900089383676	-0.827572098885294	-0.790310852497031	-0.664256573390906	-0.663887813539041	-0.975729614840102	-0.705720644115367
"2058"	-0.729288001950697	-0.930335567640059	-0.928412190305961	-0.785361636580665	-0.833800444392293	-1.02033885064429	-0.825252277728447	-0.890241401583922	-0.840081461003767	-1.07615771935383	-0.966129886499253	-0.867422887963324	-0.995684826388993	-1.12046079548441	-0.947325865792648	-0.864733820232171	-0.614964323105276	-0.871689029555486	-0.723751252205004	-0.913137135599882	-1.03341058794046	-1.13965679656507	-0.974457566147101	-0.983436050309464	-0.90962533187796	-0.773939005734749	-0.98724799762947	-0.787488473257239	-0.85533406175654	-0.920292118623459	-0.917736279942143	-0.811629729045499	-0.762172778154724	-0.902046461630893	-0.991120023153265	-0.789603143063173	-0.994746589302779	-0.893998006277039	-0.99560769574586	-0.802344539918641	-0.831436485463695	-0.792773981101606	-0.808089029313886	-0.804193564790094	-0.935458375111062	-0.911015310181633	-0.923021589359264	-1.01982515679518	-0.904585989473208	-0.924704641598997	-0.838763301197076	-0.791013371588764	-1.06016524402474	-0.861618499636523	-0.929192579748842	-0.928284453561266	-1.054183302319	-0.776991509956496	-0.86117501773157	-0.790071201697303	-0.978528196380916	-0.936653899166045	-0.901781184292037	-0.971451383000901	-0.665490468491277	-0.783826825039618	-0.959316501034394	-0.826193006023975	-1.01791104096583	-0.910975242345117	-1.0911152104038	-1.0957860555421	-0.918195685669887	-0.726153131658657	-0.690518059625511	-0.760984146860825	-0.965422907108302	-0.94173859033796	-0.854656517093102	-0.892749098300061	-0.968856823639625	-0.869719539637292	-0.961151869318952	-0.931186089060248	-1.09691623773745	-1.11626759730907	-0.938835130052168	-0.857428539952078	-0.782088605840576	-0.875940827710771	-0.865513712361249	-0.859645120101832	-1.00073169924995	-0.898356095931691	-1.08957501404522	-0.678152738148783	-0.722579252405164	-0.750472955619526	-0.969673822162913	-1.00997157214097	-0.980709289261725	-0.944899712628304	-0.809076172935721	-1.0070581407948	-0.815886721384439	-0.953213769945462	-0.989242309924915	-1.10759813887453
"55699"	-0.654118500395134	-0.772274815820211	-0.768267772073595	-0.74205916172364	-0.880672082382547	-1.08926728148201	-0.790612466390156	-0.89927812135805	-0.795249203997523	-0.907323577061956	-0.854766399479115	-0.998887834927934	-1.02641223835201	-1.16628456966696	-0.86180047677542	-1.23885848034635	-0.872980566148991	-0.720510619412481	-0.753519806519957	-0.805475822086126	-1.12813039557829	-1.10927283627867	-0.693016529362513	-0.740273965893494	-1.04161443496541	-0.835151410097333	-0.771692355534169	-0.830281848927679	-0.851971135409588	-0.973689807163525	-0.969387344240727	-0.978515757594337	-0.934122765203262	-0.788753618252179	-1.00001342908441	-0.663291161664547	-0.823021813846311	-1.07368697580047	-0.886317411756379	-0.935532833261878	-0.590020151031335	-1.03110917712498	-1.03530335765177	-0.935916752616716	-0.887041609149164	-0.797787055235937	-1.01462022109276	-0.846836422665551	-1.21964756727437	-1.05673685211801	-1.05155487416913	-0.913584021793193	-1.23219282493355	-0.681583052249222	-1.03874107960631	-0.879306618510637	-0.853944164934444	-0.70944890106524	-0.872890595105938	-0.777518072972786	-0.989099378285316	-0.840895739876379	-1.00310107185752	-0.923907610332764	-0.970772672022212	-0.876749410742134	-0.982162455599221	-0.829124281556795	-1.05041916722196	-0.949690358908162	-1.0917280130988	-1.1218764187867	-0.837036280231514	-0.929888816200381	-0.784711079857355	-0.799715532262718	-0.767579206246131	-0.714815286666965	-0.984991381288407	-0.972902219550652	-0.930282678336206	-1.0722148387533	-0.81253965621689	-1.02662774864047	-1.29198952716684	-1.11210402335427	-1.13617051876315	-0.993203209413418	-0.78759554834711	-0.805612819979736	-0.808414528872265	-1.00176118063702	-0.954895323152393	-0.846015422678969	-0.786795016576788	-1.01512004727324	-0.765483324503978	-0.888797621203602	-0.640352185603837	-1.00387394521831	-1.02533213102705	-0.974995898199445	-0.82948179262895	-0.864777314645151	-1.10416514025888	-0.710608603452887	-0.807487112684911	-1.12661158627554
"386618"	0.0492128625705815	0.124535390266639	-0.0176731570817747	0.110481636760998	-0.0104466391249108	0.0953076232524732	0.0183240082911974	0.143493210235143	0.138793022356492	0.0496367316886024	0.146354208149682	-0.0453809735712819	-0.0225110235722722	0.0144649176516236	0.117317607640964	0.0729405921828357	0.0288355456525164	0.0334644889555205	0.046765312017335	0.119603468859661	0.00298307530418021	0.0354305907992391	0.039976672948377	0.0214961802507958	0.105694629272838	0.08275386565723	-0.0121790246244903	0.0596165667432994	0.0643391775333883	0.181253986874632	0.120801728305062	0.274874276171147	0.0126353035983599	0.0162524825744736	0.14785800737136	0.0767010440444067	-0.00777404285719417	-0.0436800131070973	0.0511696337410847	0.0861196359110582	0.15275377708495	0.049194479894932	0.0436164562505065	0.0628146905386092	0.0319075207710726	0.0667661138757436	-0.0371698737989474	0.0722611168438084	0.102314435194048	0.0172297046153786	0.0693821681374032	0.0919826665928479	-0.270328807768003	0.114730387744397	0.0353027715018234	0.0380352724819049	0.188013559711568	0.15210885361885	0.0592799164579467	0.126411896979957	0.0526414150708345	0.13062757223007	0.0648288913731663	0.0765741324517595	0.0876071496533659	0.0666801890915827	0.0515439435994969	0.080425151057293	0.128936668028285	0.147009368994988	-0.0563067225198888	0.061102730907598	0.0541287142318468	0.0835680934132479	-0.335406684772725	0.131512159406529	0.0997945615757948	-0.120491078529036	-0.00115412385736149	0.0188835725110141	-0.0425326353467279	0.0634049555184963	0.024523569700944	0.075092849891963	-0.0433641911513926	0.0228320714819143	0.149234532119104	0.0343286360155118	0.101797277566072	-0.0316293542894805	0.125712033923362	0.0336581415288702	0.0262787171821629	-0.0555156708262696	-0.0548870511779658	0.0427820877842359	-0.0984917912267157	0.139135037737184	-0.0536906067008388	0.0578914667505199	0.153227428795084	0.127857157921386	-0.00472181567499283	-0.0332871723753935	0.0850720346477169	0.0312920735736558	-0.00464458750489655	0.00985730501171483
