	"ACH.000004"	"ACH.000021"	"ACH.000025"	"ACH.000070"	"ACH.000085"	"ACH.000098"	"ACH.000235"	"ACH.000262"	"ACH.000356"	"ACH.000424"	"ACH.000463"	"ACH.000601"	"ACH.000657"	"ACH.000757"	"ACH.000838"	"ACH.000843"	"ACH.000878"	"ACH.000926"	"ACH.001075"	"ACH.001151"	"ACH.001278"
"26574"	-0.410372284531174	-0.551227160694678	-0.501855410971533	-0.548908625711819	-0.555476770584979	-0.376608373227061	-0.449826167038937	-0.675741618788345	-0.387022001628384	-0.222688152527183	-0.536925941360196	-0.438263837081723	-0.35135874694868	-0.382912904834671	-0.510112055895506	-0.515909405367603	-0.258420886726658	-0.426128853888	-0.360815721528332	-0.480027307847483	-0.694295686768206
"57182"	-0.160679636460784	0.0141634802160682	-0.0526993241259419	0.0500200465082397	-0.270723016137898	-0.0936646093611543	-0.0313092966814662	-0.115480312967806	0.139883362039007	-0.142278260084577	0.0374255486235356	-0.0378508935496705	0.0522424005980849	-0.0449424461242173	-0.0283016992387437	0.0626945010197861	0.107271987468378	-0.0379836722490026	-0.0279978730146679	-0.0439757052755281	0.0676362113052478
"495"	-0.00181182961922638	-0.0201764522470377	0.0503776808802499	0.0306041605553573	0.135209205991239	-0.0828540625405019	-0.0404219715224338	0.0991401529380476	-0.24476273432892	-0.0259407301909007	-0.0154944777493142	-0.010420924538421	0.0241731585063451	-0.0461854670370825	-0.0175500552785935	-0.00163781675835247	-0.0149908097508642	0.00289529836109329	-0.0898796525026856	0.0566299747626633	0.0128446619239007
"908"	-0.8877213386575	-0.704800994696983	-0.771879844801812	-0.655577020088206	-0.883760559756837	-0.707987035977194	-0.659802872602621	-0.633765317618746	-0.760834210358601	-0.669679690668997	-0.800791254224723	-0.658244054667017	-0.772335546180176	-0.647581532198055	-0.647844745898536	-0.785911251141285	-0.850664750933682	-0.677375135378336	-0.611304830273774	-0.683104878050661	-0.636000352153193
"10153"	-0.753292571464958	-0.733348218242919	-0.623326716337202	-0.451589852253965	-0.940888244516221	-0.720461541826264	-0.625394959764059	-0.575410031803162	-0.953504982504143	-0.644500040055283	-0.597414776629584	-0.782497179181815	-0.697814056014931	-0.457008131297639	-0.678158271749911	-0.605683825449158	-0.648234395225026	-0.609799309717328	-0.502536947221897	-0.732609269138444	-0.834138897019695
"54606"	-1.44466127363504	-1.16649639943187	-1.25264690184583	-1.22687650409007	-1.34299459252518	-1.23050189100672	-1.25037557371231	-1.18540526680374	-0.967432760472003	-1.24916177641012	-1.19122556800448	-1.13566175693464	-1.26726598743707	-1.15600185051062	-1.22093940229292	-1.45510473474286	-1.35657612048319	-1.20486767535665	-1.18711924496523	-1.33562240535366	-1.14997730409886
"57647"	-1.36021043647043	-1.40981146028183	-1.15663972323553	-1.05019611920558	-1.39589744077296	-1.34897048996118	-1.25784574121847	-1.03866702124138	-1.30578193760354	-1.25083931456821	-1.08314257483757	-1.27928966733454	-1.36547164289114	-1.39609945510678	-1.37063167987726	-1.21603557168855	-1.07926464133517	-1.25425230510568	-1.11474377343342	-1.25730620430982	-1.21503071865363
"955"	0.11399776146937	0.0374694927713302	0.0880043266300417	0.0511022903959976	0.207609069598772	0.108316106010969	0.0101783262147151	0.112767867717297	-0.128074922804825	0.0666789653135809	0.0662278888891537	0.0877612073396307	-0.064711052462733	0.05846991472684	-0.0403125168275702	-0.0190022437927416	0.117179152188907	-0.142929937084104	-0.105205877247909	0.0016300681091711	-0.0314943727995589
"51575"	-0.993459914158745	-0.888727412266882	-0.78558558197246	-0.756546686345476	-1.32449400731719	-0.860054919175153	-0.825436956715129	-0.574300400643715	-1.008271517794	-0.793670884429718	-0.988739096228414	-0.969491812865457	-0.925993806072597	-1.11039401762995	-1.07463138106312	-0.860694298105258	-0.960818251858724	-0.745973337415819	-1.32082483686926	-0.875838831790355	-1.05208995953836
"23404"	-1.01531144159913	-0.92668122086584	-0.795250705419348	-0.715210947509517	-1.00479356469921	-0.865640471928426	-0.755108527098413	-0.77385081005456	-0.83587851871048	-0.854764792838347	-0.87626995335721	-0.868695116775882	-0.892958311286052	-1.05367371134643	-0.938122825879318	-0.825883297435541	-0.813288310247366	-0.783374267707281	-0.827617182302545	-0.880817202565192	-0.549517784590746
