	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000092"	"ACH.000098"	"ACH.000127"	"ACH.000178"	"ACH.000237"	"ACH.000243"	"ACH.000278"	"ACH.000331"	"ACH.000332"	"ACH.000368"	"ACH.000383"	"ACH.000407"	"ACH.000433"	"ACH.000445"	"ACH.000464"	"ACH.000496"	"ACH.000502"	"ACH.000520"	"ACH.000545"	"ACH.000550"	"ACH.000593"	"ACH.000616"	"ACH.000649"	"ACH.000673"	"ACH.000696"	"ACH.000738"	"ACH.000756"	"ACH.000766"	"ACH.000791"	"ACH.000792"	"ACH.000809"	"ACH.000827"	"ACH.000839"	"ACH.000867"	"ACH.000869"	"ACH.000872"	"ACH.000887"	"ACH.000928"	"ACH.000993"	"ACH.001050"	"ACH.001075"	"ACH.001151"	"ACH.001183"
"200539"	-0.208341525850096	-0.185009812376861	-0.0758672450502828	-0.259208497213816	-0.353119646112644	-0.191677916789983	-0.0281537771105292	-0.147340432293232	-0.164445735609652	-0.0787287557060715	-0.185778344422487	-0.0940000139878871	-0.249056570032154	-0.117960538882669	-0.0617526524406235	-0.230934549076365	-0.14755037802149	-0.0503736748466795	-0.315713594209599	-0.113856682898955	-0.286401532003505	-0.212571502220709	-0.221483472135805	-0.131730509673421	-0.192267801234537	-0.157332092410291	-0.254348170021497	-0.232067607827006	-0.272663663005528	-0.259035403654713	-0.152436282443935	-0.165449106454691	-0.114169702539127	-0.112294167912723	-0.200508905291329	-0.126951961508024	-0.124770476821607	-0.102160388907453	-0.223412556485007	-0.212792369335778	-0.187870463883304	-0.0902200323223068	-0.252284811400483	-0.107833217181502	-0.0804210305219215	-0.208449576757317
"333"	-0.077398297970154	-0.127371063406408	-0.13122842483648	-0.323854078521155	-0.198013177258798	-0.0546168261494258	-0.0864286742573077	-0.154527243045901	-0.156794682239335	-0.324457745010845	-0.0157745429635045	-0.225880328102366	-0.163355126508996	-0.095870778021409	-0.0427667447295504	-0.0693379950749519	-0.168658813364575	-0.123346562138526	-0.18838625026188	-0.200261463362943	-0.123036486047683	-0.144236287253894	-0.0618882455992227	-0.219622339399827	-0.16522087961259	-0.184570231624305	-0.119384306154502	-0.331376803163192	-0.146754315650396	-0.340406903047432	-0.335613332160333	-0.195549833055709	-0.22956483883562	-0.145124750567878	-0.162063296694369	-0.07497038745234	-0.137666714322234	-0.137380339388921	-0.227292359392771	-0.206847561607415	-0.416160687231902	-0.201487942062614	-0.176033767970418	-0.102226847324421	-0.233550667106839	-0.20678510922632
"23779"	-0.0377807059685977	-0.0185081294473103	-0.125704228094897	-0.105813747987167	-0.0879801415614379	-0.00642994324482885	-0.0534514560428196	-0.100854369172132	-0.0258650877875325	-0.129190740470153	0.0292897104739234	-0.0944082684275317	-0.0265851790635552	-0.0810537900584248	-0.0353663273942808	-0.174193067049391	-0.159910210266736	0.00443049099086772	-0.0710005331496444	-0.0931710920003645	0.138475130123566	0.103330587287852	-6.77863860925885E-4	-0.131165502242925	-0.0394187616151934	-0.0341890233798253	-0.130358634702483	-0.0701940273647825	-0.0743362126391637	-0.141551699829631	-0.125205217629861	-0.0456711841530385	0.0041160976692672	-0.00624748860991993	-0.0623261527491334	0.0145182427137909	-0.139808383274535	-0.0651651236125727	-0.117313332874968	-0.0219484816475755	-0.0997641466538592	-0.0466263054541362	-0.0740527465495807	-0.027658925226181	-0.0316720873514056	-0.141047418881756
"55049"	-0.224657846042956	-0.249378626703762	-0.317346526519818	-0.217918528876242	-0.293154065815805	-0.382982466396065	-0.254319144570983	-0.34392022916564	-0.303563931545869	-0.260929316110722	-0.218238339721759	-0.228493403934731	-0.148395183088454	-0.223054580407702	-0.300271020889384	-0.588162844627166	-0.29932237371185	-0.210657934987588	-0.0247321080076058	-0.118227217765382	-0.467599289794439	-0.237829406325903	-0.0520503631992725	-0.244712628559848	-0.26985099512864	-0.111596474111562	-0.226375280929412	-0.281804014372856	-0.202812704520188	-0.29622950878719	-0.265578217578401	-0.271823153446472	-0.24603499450801	-0.185364897458992	-0.18843349913499	-0.213071383049495	-0.223254360783515	-0.176626309784338	-0.238275181320727	-0.254808947858213	-0.254361010143555	-0.0547038315014985	-0.143383557213095	-0.241456548515361	-0.211695428153641	-0.278256940043925
"389084"	-0.1254250901704	-0.121551900771186	-0.0587644629510265	-0.109561813574013	-0.162969173671342	-0.244054070858349	-0.190872513245156	-0.287037323703253	-0.193508582535994	-0.066877910779034	-0.173020265673917	-0.257711330286477	-0.187588257000573	-0.135388375916874	-0.16081186455618	0.0461329061999422	0.0824372274925734	-0.127362963071997	-0.160742928194548	-0.101426437355186	-0.272762256338082	-0.0202795905127597	-0.166100517768123	-0.018764022595344	-0.138323440077085	-0.141153854155009	-0.108374073914321	-0.144169874716776	-0.167128916173896	-0.275731356683662	-0.125855805925853	-0.166135199037943	-0.122417740476463	-0.0689954322763097	-0.0981759953700785	-0.0506625880640522	-0.21064767099032	-0.141291376872379	-0.0181090073834595	-0.126160265486104	-0.24519242151612	-0.200500293559505	-0.156241312534776	-0.242233213262739	-0.154736407376277	-0.23474696139785
"51149"	-0.121642493158859	0.0143695601354028	-0.0541006983036252	-0.0997914193489454	-0.200333754361125	-0.0404207981547943	-0.117121427383749	-0.198876346496405	-0.0363941865928404	-0.164319018382951	-0.047694322078967	-0.115908021029695	-0.265641242425852	-0.0984167371283931	-0.0456322524618668	-0.156433818728707	-0.0888951071550391	0.0422619329187185	-0.100425071103701	-0.0306216224773368	-0.274420361067686	-0.157283650851883	-0.0900754019509318	-0.085455333025758	-0.157910434821665	-0.112559797522016	-0.0456373198600693	-0.088279016628018	0.0205103621042135	-0.152933946364121	-0.0999935963889687	-0.0488334783198438	0.0172476035159825	-0.143344709000699	-0.134431835512868	-0.0234346194864454	-0.0661279304826036	0.0333746040348674	-0.189347808648862	-0.0552486751559223	-0.155149731062953	-0.134960933334683	-6.31075524218383E-4	-0.0437795299888892	-0.0888023744479124	-0.232945616278744
"51759"	-0.431237347834179	-0.439968342651631	-0.737262726093919	-0.737868486292833	-0.591881434365188	-0.541000513748782	-0.561276182108827	-0.631562124855362	-0.465381294558055	-0.701995622082323	-0.554399769234048	-0.425212557940683	-0.549486537741527	-0.489867833691116	-0.565221236364554	-0.662521474805041	-0.705541509786573	-0.435599973256728	-0.679461517021486	-0.609887404383307	-0.679804753589658	-0.521615160745359	-0.37965366023587	-0.664819233979879	-0.599267659652006	-0.53692709877581	-0.547486277933509	-0.609345994598225	-0.533542686880209	-0.615847135467979	-0.459942056457834	-0.516883459616634	-0.564673240339305	-0.545272014968154	-0.563096536506409	-0.512563233117728	-0.733228270621334	-0.66613862878629	-0.703350000737258	-0.67017934405975	-0.534365751751324	-0.379917202014855	-0.490992797978752	-0.618764233548082	-0.878466416817783	-0.561813983166843
"199731"	-0.580802220378877	-0.518700761537809	-0.508669859547479	-0.620572857075409	-0.488334281854273	-0.406857059242332	-0.459611675985432	-0.555318201811231	-0.437408754031079	-0.42673903646325	-0.347423015948263	-0.730504838605828	-0.48986950523787	-0.374408588951167	-0.481829996627898	-0.524719630979733	-0.513637657172567	-0.432114739004217	-0.507557943351758	-0.422430486573886	-0.577657741083176	-0.534711251614483	-0.216917783426657	-0.416431722125345	-0.667820704132959	-0.39066852067579	-0.580121075075989	-0.448745247209504	-0.38193377024076	-0.582593527969074	-0.424742781361181	-0.498286576556131	-0.35727480781621	-0.326793852518873	-0.411096222335178	-0.433887127763772	-0.352093651804727	-0.345322258660426	-0.500527084810617	-0.355009262079518	-0.407690010370058	-0.334937998902703	-0.489314204705084	-0.396005233354435	-0.368540409226818	-0.528374263579329
"344807"	-0.00636665863056033	-0.0979327264141898	0.065142020781131	-0.231348530923123	0.0213061810901781	-0.061127126317028	-0.132574360936929	-0.0504280494485015	-0.0337777083786959	-0.0324710741358301	-0.0706070572809133	-0.0599442319039592	-0.227768618206863	-0.0649869733880718	-0.0310043832896808	-0.0798347331769575	-0.0197044696598663	-0.224027468607958	-0.0368854590845521	-0.159721259811127	-0.282842436457736	-0.0907095231698613	0.015454792012574	0.0607429309081193	-0.144239957091925	-0.118431553674358	-0.0576119669258347	-0.120258943274879	-0.0812755746342993	-0.165642824257073	-0.084152502238237	-0.0254661705235273	-0.1312869630038	-0.0610736482125068	-0.0541845815104464	-0.0852249934255692	-0.0711015683355872	0.0431962855606135	-0.185513820185161	-0.0948541189820721	-0.0147464043354301	-0.0974118376036838	-0.0584517249563382	0.0297424601701324	-0.135676425826273	-0.18981145739258
"1022"	-1.25927790311375	-1.39913016091511	-1.51769584065006	-1.33073295621173	-1.296623862294	-1.36389263325102	-1.29500996927055	-1.47582497795397	-1.55516396638626	-1.5405300926363	-1.33306221548873	-1.26762173193434	-1.55101688967602	-1.38558570454104	-1.42254078664235	-1.1620375748729	-1.11975463361756	-1.27505916505824	-1.45235699986797	-1.42958155266787	-1.25432850973966	-1.32436036507016	-1.40424123975112	-1.39409797181387	-1.15907971156422	-1.45594573346795	-1.36185420716692	-1.27923547015727	-1.33671217143003	-1.33825373722624	-1.39294789766655	-1.42733857247523	-1.40195941396984	-1.14905260910584	-1.35788675602336	-1.12801514239742	-1.56239992127033	-1.07901946715409	-1.43190435442492	-1.22295199250632	-1.32474640952813	-1.09913548597621	-1.29016294672038	-1.19294873175346	-1.37174002803133	-1.31915165347909
