	"ACH.000009"	"ACH.000018"	"ACH.000030"	"ACH.000035"	"ACH.000036"	"ACH.000042"	"ACH.000087"	"ACH.000113"	"ACH.000118"	"ACH.000138"	"ACH.000142"	"ACH.000169"	"ACH.000183"	"ACH.000188"	"ACH.000221"	"ACH.000223"	"ACH.000235"	"ACH.000238"	"ACH.000259"	"ACH.000266"	"ACH.000280"	"ACH.000281"	"ACH.000288"	"ACH.000307"	"ACH.000308"	"ACH.000320"	"ACH.000324"	"ACH.000329"	"ACH.000332"	"ACH.000350"	"ACH.000365"	"ACH.000368"	"ACH.000374"	"ACH.000376"	"ACH.000387"	"ACH.000408"	"ACH.000415"	"ACH.000421"	"ACH.000425"	"ACH.000427"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000461"	"ACH.000467"	"ACH.000470"	"ACH.000475"	"ACH.000487"	"ACH.000488"	"ACH.000490"	"ACH.000491"	"ACH.000499"	"ACH.000502"	"ACH.000518"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000585"	"ACH.000588"	"ACH.000589"	"ACH.000593"	"ACH.000601"	"ACH.000606"	"ACH.000619"	"ACH.000623"	"ACH.000630"	"ACH.000633"	"ACH.000647"	"ACH.000651"	"ACH.000652"	"ACH.000677"	"ACH.000694"	"ACH.000711"	"ACH.000718"	"ACH.000735"	"ACH.000738"	"ACH.000746"	"ACH.000753"	"ACH.000757"	"ACH.000762"	"ACH.000765"	"ACH.000767"	"ACH.000771"	"ACH.000776"	"ACH.000777"	"ACH.000781"	"ACH.000783"	"ACH.000785"	"ACH.000787"	"ACH.000791"	"ACH.000794"	"ACH.000796"	"ACH.000800"	"ACH.000802"	"ACH.000809"	"ACH.000831"	"ACH.000834"	"ACH.000837"	"ACH.000847"	"ACH.000849"	"ACH.000858"	"ACH.000866"	"ACH.000873"	"ACH.000876"	"ACH.000889"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000936"	"ACH.000937"	"ACH.000938"	"ACH.000943"	"ACH.000950"	"ACH.000960"	"ACH.000968"	"ACH.000969"	"ACH.000994"	"ACH.001028"	"ACH.001031"	"ACH.001048"	"ACH.001061"	"ACH.001151"	"ACH.001193"	"ACH.001328"	"ACH.001346"	"ACH.001353"	"ACH.001368"	"ACH.001408"	"ACH.001500"	"ACH.001736"
"83698"	-0.127675442409578	0.00807079529971791	-0.182674969120732	-0.241945008106112	-0.0903035418773563	-0.182512196336608	-0.277968514842994	-0.129392161765045	-0.252991015022536	-0.148455817954065	-0.227249278795334	-0.251390911266734	-0.122947151957741	-0.0947908197957746	-0.365667919420682	-0.157061111213988	-0.146126287093597	-0.208399831770132	-0.143249067946539	-0.244708135573045	-0.16309274409654	-0.058683662076939	-0.18504358935093	-0.169486474162842	-0.160378341489593	-0.184660654058642	-0.17822077863526	-0.150654711426047	-0.147918406453216	-0.01990265818305	-0.241638753432313	-0.371167960321421	-0.247349780292884	-0.152103660742488	-0.301564934669638	-0.234622968105239	-0.335200533154632	-0.180448321726293	-0.181151856881504	-0.235187429405542	-0.297239000340008	-0.0590059521306229	-0.208880737366642	-0.309278925503165	-0.0803659979120233	-0.273238239267159	-0.161855425595256	-0.21027224103133	-0.305424239373956	-0.225233635235961	-0.169140858141533	-0.274108616440755	-0.137746271221778	-0.24692091056252	-0.297306818087387	-0.0961470636514577	-0.127272167228913	-0.25277878935986	-0.210784805158841	-0.233937948938672	-0.22551408484811	-0.156448467752642	-0.212482120043891	-0.267247402676851	-0.217621085865169	-0.217371768457553	-0.290700045647755	-0.112143982238222	-0.0964642638744092	-0.117561992487318	-0.101915640742198	-0.0794724557326599	-0.0774415619461924	-0.371400302143621	-0.0265419741770975	-0.123950747062433	-0.176647506520349	-0.14638393664641	-0.195032768428492	-0.120255327723333	-0.0819498972956476	-0.260519176257694	6.91087502919952E-4	-0.093116799982683	-0.298089001811887	-0.198697392725495	-0.233176383961643	-0.109057226701973	-0.133129743533204	-0.199028405640547	-0.184248577182519	-0.129808663508917	-0.159648554205283	-0.225975074522851	-0.143758910294021	-0.248008924999649	-0.277711548697592	-0.198530816253077	-0.244603738463124	-0.37110637916483	-0.129344557437063	-0.123536312310784	-0.215003513424923	0.0944511281970218	-0.288804979077517	-0.280681224583553	-0.168678987412965	-0.128626135643808	-0.282924183822159	-0.149870340702195	-0.193807285067041	-0.304289764424279	-0.289335246725215	-0.0681700910072293	-0.259377949410967	-0.146296457520298	-0.281011967522024	-0.188894526777232	-0.133055168871692	-0.111716422031677	-0.235492797089224	-0.177279532348049	-0.206098993145588	-0.105810060996743	-0.198658613763083	-0.0981053384532123	-0.127243509331084	-0.199675396695721	-0.257605764684166	-0.236960062896229	-0.21245894352116
"10344"	-0.151960378786068	-0.0194741544506038	-0.153426591798486	-0.16229475138011	-0.254408287261484	-0.155061790263516	0.0711935979435781	-0.142840704483062	-0.193533650980829	-0.0310253732649706	-0.225102742813282	-0.234673605647806	-0.190349412368812	-0.0915901576374959	-0.32535356534155	-0.197578568204764	-0.198525379227296	-0.17738343605968	-0.263483731984879	-0.250813674185817	-0.22418820653593	-0.0367426401895665	-0.150719458108295	-0.109190232276726	-0.18143134670344	-0.0103082025955659	-0.226825577627063	-0.129717077670856	-0.187632390334794	-0.0642993047576389	-0.211810577811217	-0.161090231935525	-0.15114501864856	-0.172818970934757	-0.340253780998543	-0.0713807402252848	-0.327545050480819	-0.130480552174966	-0.348908108093003	-0.241065353895766	-0.261944882093672	0.0640780853832351	-0.384117227094072	-0.276443630029653	-0.230974329174509	-0.201795659829602	-0.0617257475371034	-0.114676291548651	-0.329591063771403	-0.256533837010025	-0.354192790082801	0.0326845061955894	-0.165012747274484	-0.141539096053427	-0.253909549160799	-0.170816030556547	-0.0764639973667375	-0.268627251976394	-0.250828615560073	-0.201974657049686	-0.060260455821264	-0.0313666756234334	-0.131641203174022	-0.084067172175831	-0.137629425670537	-0.108683328290531	-0.25156350306661	-0.343274372931131	-0.037336655472726	-0.0945127962578065	0.0371270899888763	-0.201413754217828	-0.174076878407434	-0.258644485180093	-0.084608127212364	-0.158529584814707	-0.272282624118122	0.0879393225147867	-0.128377623080958	-0.0727168886425937	-0.0647867316682409	0.00767948045232423	-0.0571440993238832	-0.129749609055407	-0.16062857016457	-0.28118789168089	-0.173961808459076	-0.158016986958566	-0.174531275512649	-0.0824546883485223	-0.159370220487996	-0.100939774773929	-0.173739037338342	-0.223827501432126	-0.104651011469951	-0.202709686884311	-0.175547420070522	-0.12602817625185	-0.0581735010115474	-0.159355321718464	-0.256083458005632	-0.148971618183114	-0.105795621127353	-0.0788157750540654	-0.198519185274629	-0.190910317279563	-0.327770834661244	-0.0484438008539686	-0.0827346094809325	-0.227542710704126	-0.154705525563174	0.0645851113180168	-0.267329755926382	-0.0880467647523922	-0.147905276238144	-0.0767799494175561	-0.377108723816696	-0.101882927051759	-0.0881317745259721	-0.0624902233636184	-0.125886952409447	-0.229738498978687	-0.142337833985065	-0.0558831926016108	-0.16315841305652	-0.159881048046828	-0.125568460418137	-0.161362326424402	-0.37609729021912	-0.152394368065148	-0.136555168570122
"80237"	-0.198002601241841	-0.121508860587952	-0.291159218514373	-0.322418843038037	-0.254898492360667	-0.159560813713074	-0.436048024938466	-0.174211992464281	-0.156835608555574	-0.0763342288568243	-0.297278889976037	-0.136693976399086	-0.142093065369311	-0.195128111688296	-0.21753558133998	-0.250479221133124	-0.225926288050534	-0.316136950032833	-0.18054946518948	-0.239003993825743	-0.0356885033632957	-0.255637783707802	-0.214722827685466	-0.259949599207633	-0.194762772798676	-0.103622371699676	-0.15736196326467	-0.122689299079039	-0.207199008968258	-0.21914551671577	-0.154483292638796	-0.23039289785996	-0.152627763509397	-0.216730714635913	-0.100791948116652	-0.248267452419034	-0.20026536007339	-0.189603928595909	-0.380874453639355	-0.354222540358452	-0.293475976355263	-0.341221606806738	-0.171614780491202	-0.219998241383042	-0.383752209285985	-0.298794903766249	-0.0824476600364473	-0.266090614249745	-0.292867244580371	-0.246187701672257	-0.332155908762886	-0.32774691291661	-0.225717783873627	-0.280189490528649	-0.233430655897771	-0.212216975778685	-0.188496911175002	-0.290211833655732	-0.276491498628342	-0.22085019601329	-0.150301665648393	-0.230999260640118	-0.271945843054589	-0.238401023597823	-0.49824477796771	-0.225471645519962	-0.190581158226632	-0.186916879751084	-0.175513358656222	-0.366899658723842	-0.170552551732032	-0.395114418809197	-0.234998170960225	-0.269897862283501	-0.309201618593398	-0.121034122609707	-0.308404693210692	-0.23720767530769	-0.212572207240593	-0.365711956799474	-0.228183088629108	-0.243242713649276	-0.254099217855311	-0.116512820152249	-0.217416480768118	-0.26691842678806	-0.209602881479348	-0.270532505765214	-0.214589725745964	-0.259628482334061	-0.366377348635939	-0.236014312944968	-0.231514583090781	-0.254319704586422	-0.288253317122461	-0.270940967699007	-0.264550028371237	-0.312676536220108	-0.21156778502657	-0.146163276437796	-0.345043465373299	-0.184021478486734	-0.295887112024643	-0.197433896772387	-0.207329579546757	-0.0895396232831032	-0.342979487055686	-0.0940425663008405	-0.282577709110132	-0.314420500541076	-0.30324845412539	-0.190688835032718	-0.192408572627226	0.0018949257690311	-0.226879986462923	-0.0912770871057912	-0.359840088221469	-0.22381846857068	-0.239364645656886	-0.26018658219117	-0.308267559659634	-0.209835620841908	-0.262724339226501	-0.159831098638868	-0.381433437800409	-0.242704615616721	-0.264890975242691	-0.215487014129061	-0.323854776960497	-0.0124598871863388	-0.302142399440118
"2086"	-0.1533235313411	-0.160605263434625	0.00206016446411287	-0.211394367055603	-0.109986348850899	-0.0450673003223793	-0.162536526595423	-0.106775749804211	0.0235707430882658	-0.0520961373325664	-0.279746376847539	-0.152273738745742	-0.0486004025839504	-0.0459309969432776	-0.202654085695956	-0.235755583627177	-0.102246861619244	-0.232953727848912	-0.0982218726326467	-0.175160791040501	-0.0707450750183383	0.011480335884096	-0.168488093982084	-0.0779607751996642	-0.17538488955588	-0.258473118587554	-0.182303561515899	-0.116756841343947	-0.0906452156966322	0.0184601853032325	-0.182251170967632	-0.302434648753419	-0.106522439261639	-0.0844300402090451	-0.200030119099872	0.021589320210438	-0.222155655393742	-0.142695403385565	-0.300253119379014	-0.17538326130393	-0.206699808284817	0.0597122152407878	-0.0467929859246171	-0.0851492148513098	-0.0666310418989283	-0.218601757570044	-0.0848055967586458	-0.0703433043485393	-0.0639795760827967	-0.0912282285712649	-0.187725908082575	0.0935398985444587	-0.146349848318384	-0.0613131595776683	-0.242632896769188	-0.0658983003187641	-0.10766609843061	-0.0610700379394341	-0.262259873964929	-0.0467216447116986	-0.162890573353981	-0.122818251469376	-0.103513071469902	-0.194200826082482	-0.174499998132927	-0.111649091816101	-0.192845819667593	-0.0211935367060926	-0.0923525892328772	0.0461106969133987	-0.0778225034275678	-0.0472472351036834	-0.205439695147232	-0.0261624505540895	-0.0541808220885126	-0.181825399441811	-0.120660163169361	-0.0660663498965442	-0.128850225302437	-0.0574022708410617	-0.013658169534432	-0.267732147146336	-0.0940359092153701	0.0157106342550942	-0.132586405662938	-0.0885782649694182	-0.140056191676038	-0.156066433579432	-0.0207486645006973	-0.0879338784556331	-0.141813859396375	-0.103949572980909	-0.0229599876528499	-0.0421700948333755	-0.0635833391099601	-0.20582959102349	-0.110138930176077	-0.0851463864499044	-0.209697826112505	-0.310255293190863	-0.237131076757063	0.00320825762858734	-0.139648301738252	-0.0376553215786077	-0.232785840431099	-0.216167211075256	-0.0893151971603176	-0.0621665440414784	-0.0196598217073903	-0.196092631954444	-0.0826377027513398	0.0333093010293354	-0.144994583560795	-0.116391878595308	-0.128586396123	-0.0751553085606513	-0.365199853171679	-0.217190517542724	-0.0870062199211184	-0.0855211552094163	-0.0731974966219573	-0.215966462387107	-0.127547618703323	-0.0251034849074707	-0.199509908947229	0.0604627191632981	-0.0977570125409535	-0.178490231457996	-0.184404029029853	-0.119920386409265	-0.0784029283945388
"2298"	-1.13972716925423	-1.23200169236717	-1.0662695549066	-1.02534932735689	-1.00380655666156	-0.969667348108492	-1.01022835502148	-1.04330541517386	-0.934657531526991	-1.02231327357952	-0.882605122307367	-1.13716059574702	-0.986628797600346	-0.998913243540032	-1.38608970583193	-1.03321238990866	-0.9228736026011	-1.24421571713199	-0.905230161547217	-1.12374914083939	-1.13532300912147	-0.926638536802663	-0.967089406616225	-0.890744764298398	-1.22954084110704	-0.989592783123388	-1.15308448015901	-1.01445546748559	-1.0194157286182	-1.0693667329592	-1.05538232517997	-0.980078586329769	-1.20666477173069	-0.980287492837004	-1.03384841809724	-0.892392148001165	-1.1787813092228	-0.965398851108864	-1.04438520982482	-1.11781236445476	-1.04356766020507	-0.935129112044882	-0.842203491895335	-1.14217225687761	-1.1123569140297	-1.16293711708296	-1.22364949526059	-0.972666621544917	-1.14199053124122	-0.947244118582001	-1.17503859950011	-1.01890299876018	-1.15918716041951	-0.963248195610302	-0.944171064145154	-0.877096030894953	-0.914850968189012	-1.07572603693848	-1.1175182325108	-0.950181835807573	-0.909692120083539	-0.958827464748887	-1.06501322189008	-0.914818942093782	-1.19509440739745	-1.16926917185039	-1.0135876807865	-0.860706700063701	-1.04240800564546	-0.962532446691193	-0.886555134401726	-1.11843627236304	-1.13289849835656	-1.07233791222425	-1.0324722549367	-1.03467654637144	-1.04661032592037	-1.01565226039121	-1.12663243749669	-0.769326218174664	-0.876357572919665	-1.06038311113846	-1.10853117126207	-0.936782427768321	-0.903948251417905	-0.993678323844399	-1.16624010837713	-1.19359249167174	-1.1446613820221	-0.945308904070483	-1.08585276155564	-0.937302740776091	-1.02247095101835	-0.776062558348501	-0.896178399354263	-1.07730348743709	-1.01863983088694	-0.933270991336527	-1.09971846536967	-1.10146859516013	-1.10281146256593	-1.02813330742281	-1.11951700368076	-0.937352788759621	-1.11701586390739	-1.0559586692839	-0.874796410397351	-0.883494316578561	-1.0070241851894	-1.13060438507971	-1.1287533774433	-0.891295299543603	-0.92185774987666	-0.72390772317101	-1.0644287575776	-0.800847531913802	-1.09728562263933	-1.11236878050791	-1.08724032604647	-1.01593075305904	-1.13366690491567	-0.887393119467386	-1.08179359777207	-1.00598050031398	-0.917743195168338	-0.793831601973868	-0.917205218445084	-1.07140074971704	-1.13522753937126	-1.04907921820027	-1.04972266047621
"2642"	0.0137925945931561	0.0865740344185195	0.0884322334597173	0.157095557539089	0.0664947215726216	0.0561227195622883	0.217703631482226	0.0863225414434934	0.103983529744957	0.0863221685431743	-0.0748558222454689	0.199656348730788	0.127069259902542	0.0314909068247864	0.165279061392328	0.105990506549899	0.0891705479743963	0.0151735220749792	0.142935102297249	0.0211185532353121	9.36765977876009E-4	0.0401485424078061	-0.0355345037347165	0.0857067145443582	0.0554312618195331	0.0696970872691483	0.0526398459132773	0.100352465545422	0.123642356946265	0.195686852614787	0.110454041766022	0.146648258355331	-0.0587362973444627	0.193529138037719	0.0811667330868995	-0.0727275661601475	0.117466121403607	0.067791158614286	0.148870854301581	0.166598871356165	0.0865482304993539	0.149487485262485	0.0493842955104152	0.0974718306243367	0.0786607106856406	-0.00365818991659832	0.0828085833411358	0.0835555278278736	-0.121909414360222	0.121225696759477	0.0440217651697981	0.0957121598175166	0.0102081263171325	0.276077078941337	-0.140497490675278	0.15154510587869	0.157030098350165	0.087290189537671	0.14906285735937	0.0184660381067546	0.0276179330890307	0.0647474346913411	0.131070409499558	0.100662039864599	0.0897653111099889	0.0183609613684973	0.0436384970966218	0.0765414832886093	0.0865433959721415	0.0939659779094682	-0.0861725629159864	0.133420526011651	0.197863440330993	0.0175373297597456	0.111198936804654	0.214065380173071	0.0690897123380995	0.24301529391405	0.0609437213260055	0.146146115057205	0.13923780598667	0.106516956170157	0.111912544716208	0.152744601836197	0.17791271114277	0.131281609998702	0.119795240297368	0.00671844033470644	0.0706037762690227	0.173509429110847	0.147149467725567	-0.0371595640722313	0.054263620766557	-0.079671396747628	0.0576341774249196	0.125223598839542	0.170052128922229	0.123034479328069	0.199717073877003	-0.0456408652862636	0.181996516178632	0.0529992917044136	0.086077688873008	0.0419925772846442	0.174171546781124	0.157548973144324	-0.030485252116506	0.014075160063598	0.16885589806056	0.0360619458491575	-0.0417710717799342	0.111985849134606	0.0854807301843464	0.038390275206464	0.101230417888401	0.190714298200825	0.23118283445344	0.164445326368531	0.133844949954984	0.0965530272722587	0.080337150508318	0.1267131545417	0.13009774687507	-0.0728141935164304	-0.047759985398102	0.167810300418314	0.114867545292305	-0.0444560119440913	0.14055584048825	0.0592553224723908	0.0491803448913111
"3151"	-0.565040807376374	-0.524050300194135	-0.517794658306392	-0.526593474456323	-0.647533663989468	-0.620556783498103	-0.233770699945782	-0.664080945439163	-0.540797237444835	-0.496460520678603	-0.682648832358494	-0.609630987809753	-0.765875718710895	-0.494863867581499	-0.660424622796041	-0.581680897846096	-0.691479542213274	-0.429024292415355	-0.669099009472521	-0.666664684138818	-0.653864411885941	-0.421562514174384	-0.624460750139026	-0.575099740774861	-0.678047592956767	-0.347139371853793	-0.572740619878902	-0.699630464306852	-0.635786165361681	-0.569657116591727	-0.764383676822852	-0.669550529306825	-0.680545632038922	-0.643279002018107	-0.660192812046934	-0.671033928946432	-0.69997396577052	-0.645556258823466	-0.640206991554339	-0.639850655361121	-0.542406049072259	-0.601719676554962	-0.567213336836015	-0.955242845237776	-0.516852183131621	-0.636920952801836	-0.641408542046588	-0.684624244532336	-0.593494389810802	-0.563949462413182	-0.817497097467432	-0.275399440097002	-0.560885798946309	-0.542420672046539	-0.58992151153518	-0.594929454246345	-0.633313074246088	-0.606239626252131	-0.661729256885974	-0.634990193974928	-0.547261157766693	-0.592287011404082	-0.596569421666668	-0.629353726889082	-0.640055966670008	-0.656026232277663	-0.583113667586074	-0.762213148257193	-0.482489686879815	-0.66797280424011	-0.4585119483992	-0.629744132929052	-0.623927751784547	-0.545184368450038	-0.699025211090888	-0.481481932663405	-0.698293229804645	-0.606359032775423	-0.515889253244555	-0.591181026460283	-0.517453543118668	-0.666522620939676	-0.861532412788699	-0.455713651794693	-0.444457695569492	-0.390357027412499	-0.524139924387207	-0.88759395799759	-0.962161476285628	-0.518832966791535	-0.557214305758345	-0.700374093412036	-0.688745612632349	-0.656032279038041	-0.539461751045994	-0.657097282241265	-0.585866714552352	-0.519476412342291	-0.576604065262938	-0.700806236715221	-0.640656603696957	-0.481845195360515	-0.574183598803758	-0.391200520562093	-0.662906152417263	-0.681988694499239	-0.725591259034522	-0.59252770600676	-0.376465336438297	-0.60300925283428	-0.747660819268444	-0.620847225661646	-0.56106174220441	-0.425361865816643	-0.830749585198543	-0.50389766432678	-0.64371294929273	-0.587020678601867	-0.67039430987551	-0.783751387710319	-0.578932116409923	-0.33590757698983	-0.592566576180205	-0.502448515543022	-0.519453380902114	-0.507839596614091	-0.737257702547699	-0.700531810993745	-0.620394224889365	-0.474625060127543	-0.486159679333449
"100137047"	-0.206578163745142	0.0778467405794015	-0.0902247454154036	-0.168908007209858	-0.0848990675362302	0.0221366668792023	-0.0950409745785729	-0.0727054179968679	0.0488780170945149	0.0779722448432122	-0.00656934216482698	-0.146997705971261	0.0177392917017083	-0.0649349952047314	-0.0812285374080835	-0.0273418780933461	-0.0287786485551122	0.0299960048741459	-0.0643345638032514	-0.0100635805756198	0.0615872632713755	0.0998622167443074	-0.114564385997936	-0.148450548455145	-0.0212764469894836	-0.0640567642831116	-0.0351622802943134	0.00885170300746022	-0.0159856953121977	-0.0875996700304825	-0.0831387263841941	-0.118468584370499	-0.0175716926017825	-0.0632305940825309	0.060667961631336	0.0329519316986316	-0.091889950628365	-0.0229772038141432	-0.0660534114697979	0.0833716056948261	-0.129181679323557	-0.0931203583969632	0.0529476156394095	-0.23335013778717	-0.095220058437532	0.0970491651813762	-0.0247895000551729	-0.0623118425763745	-0.0578471219949603	-0.0435959394940571	-0.226724117121883	-0.111645985897238	-0.0609133595934812	-0.0897276897048487	-0.112234816842464	-0.0869799127664356	-0.0285683856726225	0.0528617143671832	-0.205446355579237	-0.0494985902945382	-0.0372026385220234	-0.115532450207457	-0.00749420320727966	0.0746669261457818	-0.14094631158472	-0.0606101171036856	-0.0253135010274317	-0.0117191131374653	-0.100834694923324	-0.0810632150636008	-0.0182015888984466	-0.13672507179636	-0.0791302307362036	-0.098656410536001	-0.00769366045194504	-0.0618871686019212	-0.11164990939462	-0.139892023196888	-0.168322185857511	-0.205364347700216	-0.0149332686140569	0.13243788547779	-0.227441646243986	-0.113361981660877	-0.0987179983189081	-0.00713749789514232	-0.100501401851298	-0.0477233917674022	-0.014353580610032	-0.0694801467024553	-0.202394469168717	-0.0604323628870485	-0.0545480763267087	-0.0447705332248309	0.0187124295256624	-0.0900918485669089	-0.129485740234045	0.073698230434414	-0.0374454303459018	-0.0014164450593624	-0.0591252743168211	-0.0139228242039414	-0.108128082800597	-0.0373768188106275	-0.0873642997651767	0.026181487098823	-0.110979675607092	0.0188547468621653	-0.0853889499071636	-0.00903294377219277	-0.147338617242581	-0.189595728273627	-0.119731748345098	-0.0852098680909635	-0.0525928599112451	-0.0727482754242388	-0.227665707742162	-0.0721971872202845	-0.0855238118435975	-0.111921463820383	-0.011791166269909	0.00328940719360823	-0.127277774426881	-0.127165223371967	-0.0971191368612628	-0.263229903339895	-0.0828934206429983	0.00620829852481412	-0.0495640042576609	0.037818116824651	-0.0617605608858451
"51650"	-0.0333432164135362	0.0957554857061078	0.107450440544594	-0.227206336101613	0.129508316496798	0.0744623414906402	-0.196074443199121	-0.103066110594417	-0.203925316492223	0.16029510450758	0.0790410529834783	0.0356191820805179	0.041616842342394	-0.0881991230870123	-0.231573780305501	-0.158880114268777	0.0485252768936621	-0.0558089377583128	-0.109350821911531	0.0220899951036927	0.116995737537182	-0.162076526554063	-0.152906245070114	-0.012698452884023	-0.00508227062341426	-0.0139222508284445	-0.072264762724884	-0.0867319875177667	0.141567988849045	-0.188472300954699	0.0667884922236456	-0.0446768355525979	-0.327769342843584	-0.194241147764528	0.0346777686390581	-0.103786248243183	-0.0714853421069118	0.0423714772130486	-0.00633188649272853	-0.105941982251163	-0.0704094328880284	-0.11004160020168	-0.146272497685264	-0.257547789153109	-0.108716407561917	0.18533334160942	-0.0736739535647334	-0.244823697054448	-0.178084776514568	-0.102335714856145	-0.398600060868173	-0.0599848749556671	0.0596760815731305	-0.158587531333262	0.0658725080702879	-0.184539613429673	0.0406595834101936	-0.171478867121516	-0.0214343175036765	0.128757106738506	-0.15104396534199	-0.136937055487611	-0.0794297288309499	-0.276852767371364	-0.0208903703708342	-0.0239758197370461	-0.222964787247031	-0.150295812688464	-0.140393898602106	-0.0758678273351977	-0.0387391605370336	-0.216353913084216	-0.214131440317427	0.102421217068083	0.0417976731552097	-0.0989643722884887	-0.2155529453351	-0.319182459568796	-0.182643764046	-0.308186723066072	0.0428903429684065	-0.13827858026237	-0.192041195223841	-0.0471939415918721	0.00923160149648941	0.0117738363360111	0.00338097251574189	0.0571886787146909	0.00248823944519842	-0.0139276349605061	-0.0721310198385613	-0.0370953584802678	-0.0309694509742578	-0.197048650080026	-0.0409978087003181	-0.0343006209761698	-0.276543959866476	-0.0810938975209807	-0.213296101552144	-0.218937970605834	-0.150362901836977	-0.349966990093507	-0.230070683323035	-0.0737873046406539	-0.100215650366757	0.154870332361169	-0.271362645235844	-0.0689457292754423	-0.272031963033681	-0.151070003519323	-0.167793014866672	-0.350305064067782	-0.336831208713488	0.23401341410624	-0.120919686228438	-0.0609294814591433	-0.23653953873203	-0.0998596230855172	-0.189899028018953	-0.0239576462008721	-0.0558750322748384	-0.202589366903757	0.0955226683140177	-0.0435608529658125	-0.187037388583557	0.00751743354303392	0.20965999585888	-0.298154032406598	0.0618449123298208	-0.293079178204091	-0.208197687726827
"123745"	-0.205026728330532	-0.039154055361905	-0.178377786948774	6.37278299105052E-4	-0.0708859698761667	-0.0156487401279562	0.00788693248681224	-0.143881772643715	0.0214214448551134	-0.00373970365716898	-0.183075229568489	-0.0936791599136031	-0.0915985817047331	-0.175351930827408	-0.175737438982125	-0.160480922805357	-0.152903716640446	-0.207050302299744	-0.117870766272761	-0.115343784393756	-0.0505199465804439	-0.0329472120200781	-0.0614293341014488	-0.0608319626916577	-0.156440493709125	-0.0116462506223704	-0.0417219251384673	-0.157352100448737	-0.0387735809289668	-0.161714547419297	-0.150192488383671	-0.0452803864746777	-0.141025773364262	-0.126890130775213	-0.0864970124712913	-0.0644063957741332	-0.126030235438214	-0.0901484877089832	-0.0713570768763988	-0.117883699870982	-0.140498623878636	-0.174998480624277	0.0051563274170345	-0.181692820963946	-0.171004384392936	-0.164166785333218	-0.0967749091224282	-0.279858207536573	-0.238340765655088	-0.176762072874326	-0.301272137814093	-0.119915994844287	-0.0767634668858558	-0.241129502236265	-0.00957582856328065	-0.0347955916022952	-0.0701095340466814	-0.187537381268654	-0.16910925322642	-0.0153274645834731	-0.0152017187391448	-0.237919861811468	-0.115492823324327	-0.0997604355473935	-0.259010534553072	-0.204266726015434	-0.117935029917989	-0.133121797183444	-0.172633023890424	-0.233513731071639	-0.111029891830297	-0.099143569931916	-0.234304190299828	-0.19540196023688	-0.100270987394874	-0.181258843224033	-0.137814117192239	-0.327351003735342	-0.26700445368439	-0.290897783129597	-0.166027908802497	-0.0902214076023241	-0.371149147245228	-0.134493907871227	-0.200072279427859	-0.0606911778319276	-0.144396220415477	-0.148942016741956	-0.141738618727724	-0.189409807268068	-0.165817397034058	-0.151813573870328	-0.174717556145957	-0.135343279152729	-0.155597423042455	-0.112943083249848	-0.23735577198579	0.0307405908388381	-0.0935662687500345	-0.00716212386567073	-0.111245178890222	-0.0815971232504827	-0.175817614085745	-0.212936507985893	-0.274480378753763	-0.0579394929328759	-0.252163475124337	-0.143966032008413	-0.239581876037773	-0.143530853486751	-0.268804825037221	-0.143907673393155	-0.132843977257461	-0.132224151240731	-0.15878523449779	-0.309187920630161	-0.131311150085939	-0.208588914899323	-0.184676112441782	-0.0416505006884238	-0.104935297073758	-0.0945149574456031	-0.124429071869939	0.0103987324319096	-0.232455818309456	-0.149389272221796	-0.129438772154195	-0.202666066270875	-0.0727617984998016	-0.0436580774958389	-0.00144195452238312
