	"ACH.000004"	"ACH.000168"	"ACH.000204"	"ACH.000258"	"ACH.000260"	"ACH.000294"	"ACH.000295"	"ACH.000312"	"ACH.000315"	"ACH.000334"	"ACH.000336"	"ACH.000363"	"ACH.000366"	"ACH.000376"	"ACH.000421"	"ACH.000459"	"ACH.000480"	"ACH.000512"	"ACH.000527"	"ACH.000528"	"ACH.000557"	"ACH.000576"	"ACH.000647"	"ACH.000653"	"ACH.000658"	"ACH.000714"	"ACH.000763"	"ACH.000817"	"ACH.000838"	"ACH.000881"	"ACH.000884"	"ACH.000887"	"ACH.000943"	"ACH.000953"	"ACH.001111"	"ACH.001163"	"ACH.001450"
"11194"	0.100642685608975	0.170935150861584	-0.0374079466052445	-0.101145976107115	0.0760129176148097	-0.13911774771856	0.189246262852789	-0.0259312573506242	0.0768147540304826	-0.0211828535074378	0.248644310151011	-0.0512693074581075	-0.0461076486349893	0.013912320877598	0.0674693166496837	-0.00562943607234881	-0.0204748938513794	0.095603102990028	0.0986986222602691	0.0580236889641539	0.0287071622968508	0.126886366455847	0.0821783973906777	0.106001859337653	-0.0565370085325281	0.0153043424352841	-0.0520513852405634	-0.0959511785361039	0.106202968548304	0.0266363094174357	0.0228143026215596	0.0547696862649504	-0.00598393369763661	0.0697156729707618	-0.0168614723581002	0.0143242357660789	0.0265653427063101
"83607"	0.0909522070947382	0.0844905397018057	-0.0114521828633417	0.134819124305036	-0.0467714661730134	0.0933536879701612	-0.141946056189155	0.0778236945420764	0.0133393572794472	-0.00786238968393694	-0.0802400851943909	-0.0472673880912847	-0.0509068655707018	-0.074815014600627	0.0158668479637053	-0.0642181249732977	-0.0119013928461004	-0.00240078636927233	-0.0314640270059789	0.0414336688243813	0.136178177944893	0.104990991572341	0.0640931425615565	0.0753231448294672	0.0795528772851635	0.0232239233736416	0.0910691548750158	0.0185433955698421	0.19100232338879	-0.140904579919895	0.0256310132106223	-0.0434362231612309	0.0563383586261017	0.0218845564223096	0.0284697749800354	-0.109502632474601	0.0763380414089702
"991"	-1.18253505665384	-1.1392642319299	-0.899013375214533	-1.26447841370826	-1.29740304074248	-1.69675920639208	-1.15700627262793	-1.14796806169908	-1.07530434356297	-1.11979052607938	-1.24675747027774	-1.27730692894879	-1.22812398243869	-1.21790674442821	-1.26135527344705	-1.40482337006609	-1.20204840891516	-1.11162841943448	-1.22723846321008	-1.43543357521683	-1.28945771557534	-1.19729233999109	-1.13201650367169	-1.12592516437415	-1.13359002266055	-1.27053051976676	-1.47714816541015	-1.13628883567763	-1.46733790561308	-1.33114559144452	-1.30186332928869	-1.18645269163937	-1.32400916056933	-0.973906337010017	-1.23024816391135	-1.10249642097309	-1.36429450901552
"1215"	-0.0212102727865018	-0.0599377559639553	-0.0503802165258862	0.133711073170832	-0.0298626578827978	-0.140042264096815	0.0932409019973337	-0.0114548570071804	-0.071414868916576	0.00931909688308962	-0.0930540216067032	0.00665381369716939	-0.135365014641528	-0.052788842461891	-0.0629653015303981	-0.124457209729022	-0.102521463389061	0.02984225167146	-0.0207342324439647	-0.0521987992448221	-0.0640261783725742	0.0172809755556415	0.0134008947550276	-0.0333603215915004	0.15723432770874	-0.0721166014655447	-0.0937774640055682	-0.0740035161703464	-0.106970355153107	-0.118171077178228	-0.0446507160832576	-0.0891115911646278	-0.170260122330974	-0.0847634914875734	-0.0359053400978217	-0.0832620797566617	-0.126121943274422
"10980"	-1.60441838759104	-1.33381302903894	-0.981674010220113	-1.40591517628833	-1.2935525733671	-1.26238656942349	-1.42661359019195	-1.23154684727265	-1.2603720647727	-1.04812435584738	-1.3038597291519	-1.18795484958819	-1.28126732373835	-1.19267420056443	-1.29392115402683	-1.22157698090954	-1.36902020822404	-1.25729900505226	-1.41958242467122	-1.30941455742799	-1.47342299492786	-1.31715230207046	-1.31993727253941	-1.33352355711658	-1.22113887167387	-1.20730789904138	-1.31712237709211	-1.07979691494406	-1.40891760544096	-1.42418967962815	-1.24877023506781	-1.2096959779694	-1.37205988306828	-1.21665822187061	-1.11024345490299	-1.24517033374458	-1.37554190551341
"10664"	-1.31254732347981	-1.22447151124654	-0.980355325030869	-1.40695253729712	-1.15160568048286	-1.23316633830638	-1.47254028469947	-1.24818592845121	-1.17658950920704	-0.780939065639901	-1.3771648615898	-1.14356949367712	-0.994332928383157	-1.12394661478431	-1.25999949531985	-1.007330186705	-1.1289585259675	-1.11615086991345	-1.18884664605009	-1.20243944659441	-1.45852240370122	-1.31945989482391	-1.14248649147572	-1.10740756060884	-1.29745112613146	-1.1998408870738	-1.19147022454343	-1.04237542699777	-1.22455791260193	-1.33368656948862	-1.2876656695634	-1.08333832414239	-1.16950078915912	-1.10210694209913	-1.09955865354968	-1.08750830012637	-1.07851322744422
"11258"	-0.784484781379631	-0.66529600217965	-0.443260702564313	-0.687758947093268	-0.669578473648148	-0.605453381721865	-0.525040638162137	-0.778719736308975	-0.476210264239415	-0.246813868229321	-0.957374836447725	-0.477124411088847	-0.694878782822795	-0.709810723336456	-0.691534952675444	-0.593268489411231	-0.743394937359434	-0.461112008808455	-0.761951456488931	-0.779945555362682	-0.535241381213538	-0.536451665026059	-0.778715916964154	-0.656936592627483	-0.669564691779848	-0.616953561161274	-0.735884690475964	-0.639130147461268	-0.872953035510385	-0.860963447737962	-0.688530294463189	-0.752715687612935	-0.804252412945755	-0.472115130556846	-0.528805590852449	-0.66962082831923	-0.671701530322811
"118460"	-1.04443840743685	-1.07212183406818	-1.15215151326807	-0.903992056579228	-1.09083892151668	-1.26152613111679	-1.09476130964577	-1.10092408747821	-1.03158586178039	-1.0498193513675	-1.33330399896117	-0.975773419278094	-1.06174098755792	-1.10427043999413	-1.23840181553487	-1.06033194634136	-1.16894317304693	-0.840558329852504	-1.008796936535	-1.12673611987277	-0.844718608182724	-1.16333157130138	-1.22597576975877	-0.83133811027989	-1.08652761974478	-1.14243074670613	-1.37985808747486	-1.08138594405162	-1.19358289545519	-1.09059366099157	-1.07359124744502	-1.03589268776375	-1.14777605175803	-0.683877501416383	-0.699243030472318	-0.923359762018593	-0.915909761981712
"3397"	0.0607584819050402	0.0166652332643337	0.00188737996561038	-0.143449508177887	-0.0985613413644988	-0.171519732015704	0.0962496065084864	0.0608977164810076	-0.0939345738085691	0.0139556395862023	0.186852701222232	-0.0185620168013984	-0.0507163088220621	-0.114841311723008	0.076893829629029	0.0501888650737594	-0.110330818311833	-0.0173952689403829	-0.0488975669365023	0.0196789552611557	-0.104300266976442	0.0218872447690528	-0.0561839763388253	-0.0258734138296396	0.0552128118973412	0.142051219322669	-0.113349585231814	0.100113610388816	-0.149046932462829	-0.106739765751587	-0.0194261927970306	0.0583936336034415	-0.0324191592602121	0.0140979135984044	0.00611907597560593	-0.047325080424523	-0.177332483326975
"3854"	0.0365170639370484	0.177442821520856	0.0338733685866561	-0.154909883475129	0.0715485047404467	0.107684614961385	0.0816209772385337	0.0512084962604716	0.180160414412098	-0.0867903684464526	-0.0167191311619184	0.0378396468914138	0.127078345873298	0.0385543314692825	-0.036480292020712	0.079508890663449	-0.202312521221027	0.140315666049048	-0.00418726751203372	-0.0208453079720582	0.135003620272679	0.0800411588063727	0.0477973991571297	0.0785821943709638	0.110335541637397	0.197829659671265	0.222300686277365	0.13322784579193	-0.199442951492332	-0.0895275385958408	-0.0918316970329761	-0.0636496461010997	0.111122075196672	0.110288174995937	-0.0128810344096079	-0.107098343690215	-0.0887459114081612
