	"ACH.000018"	"ACH.000030"	"ACH.000040"	"ACH.000042"	"ACH.000054"	"ACH.000082"	"ACH.000095"	"ACH.000099"	"ACH.000118"	"ACH.000138"	"ACH.000142"	"ACH.000148"	"ACH.000178"	"ACH.000183"	"ACH.000188"	"ACH.000221"	"ACH.000226"	"ACH.000238"	"ACH.000243"	"ACH.000248"	"ACH.000255"	"ACH.000266"	"ACH.000278"	"ACH.000281"	"ACH.000288"	"ACH.000307"	"ACH.000316"	"ACH.000319"	"ACH.000320"	"ACH.000332"	"ACH.000337"	"ACH.000350"	"ACH.000365"	"ACH.000374"	"ACH.000408"	"ACH.000415"	"ACH.000420"	"ACH.000421"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000460"	"ACH.000461"	"ACH.000473"	"ACH.000480"	"ACH.000487"	"ACH.000490"	"ACH.000491"	"ACH.000511"	"ACH.000518"	"ACH.000542"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000585"	"ACH.000588"	"ACH.000589"	"ACH.000593"	"ACH.000605"	"ACH.000606"	"ACH.000608"	"ACH.000619"	"ACH.000620"	"ACH.000630"	"ACH.000651"	"ACH.000652"	"ACH.000677"	"ACH.000711"	"ACH.000735"	"ACH.000738"	"ACH.000753"	"ACH.000757"	"ACH.000762"	"ACH.000768"	"ACH.000770"	"ACH.000771"	"ACH.000776"	"ACH.000777"	"ACH.000787"	"ACH.000791"	"ACH.000794"	"ACH.000800"	"ACH.000802"	"ACH.000809"	"ACH.000831"	"ACH.000833"	"ACH.000837"	"ACH.000847"	"ACH.000858"	"ACH.000865"	"ACH.000873"	"ACH.000876"	"ACH.000887"	"ACH.000889"	"ACH.000905"	"ACH.000906"	"ACH.000907"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000924"	"ACH.000937"	"ACH.000938"	"ACH.000943"	"ACH.000950"	"ACH.000960"	"ACH.000969"	"ACH.000994"	"ACH.001001"	"ACH.001061"	"ACH.001119"	"ACH.001328"	"ACH.001346"	"ACH.001408"	"ACH.001431"	"ACH.001554"	"ACH.001736"
"56683"	-1.12107544009927	-1.18179365898575	-0.908533128058552	-1.08750399675081	-0.88943587326902	-1.07061893272596	-1.03274546031784	-0.986433483869649	-1.04514446284131	-1.01521661145189	-1.13979709531368	-1.11631368155436	-1.04490665618394	-1.10861329967963	-1.27128103732725	-1.2661958579193	-1.00331497603471	-1.21035951418575	-1.00526211602559	-1.07966028484662	-1.01454027003446	-1.14119667857178	-1.25215920753534	-1.08335256519896	-1.00387910965362	-1.23967859345355	-1.05577771926423	-1.03162740239077	-0.962129762797021	-0.98302101484759	-1.00525179781301	-1.22551278423709	-0.940513929905329	-0.922624430161324	-1.21142525927517	-1.3415427083036	-1.26063209457072	-1.10480249281836	-1.18602206212786	-1.26465921301287	-1.28981922114131	-1.05619002792326	-1.11111943625224	-1.24508454761194	-1.03240381483672	-1.01396489756395	-0.992892534417802	-1.36383588002752	-1.07324859597154	-1.23776081890748	-0.96605482484343	-1.22072485442524	-1.31209349459571	-1.11711140517413	-1.04458385226487	-1.26346264368509	-1.03222932822888	-1.05535012069692	-0.992500114348301	-0.992162682821353	-1.11649940680025	-0.914720536844118	-1.17829244813553	-1.02680406775905	-1.00402903149202	-0.981457011653675	-1.26798002419753	-1.0240452136641	-0.985165089431081	-1.07637464450357	-1.0974637597133	-0.948811054045979	-0.981685231538014	-1.05669088390596	-1.06018188163628	-1.18914338683558	-1.10223925075523	-1.25338073721059	-1.03262541131922	-1.18028521561802	-1.26050633124617	-0.911308757617657	-0.973586132813988	-1.11123828918049	-0.930185141222259	-0.998758123809143	-1.05441141882633	-1.1586394448486	-1.05236566644236	-1.13826047633785	-1.03765595534535	-1.20293885391577	-0.986934005522382	-1.08513097532378	-0.964569103778881	-1.0838547258504	-1.00815586723064	-1.02450464867516	-1.17214056366543	-0.819995205109555	-1.0252091280272	-1.05462283339303	-0.94512613470696	-0.847194654164154	-1.21395181994486	-1.0012063079682	-1.08450477415133	-1.21004025661071	-1.23621314886854	-1.04606257107248	-1.02748384458892	-1.11661120828251	-1.11488601837303	-1.18880965520361	-1.23676224522629	-1.18962306903699	-1.08797496303908	-1.03133004924507
"57082"	-0.322156845168346	-0.309954150340199	-0.391906802755328	-0.465144996001546	-0.521235377101427	-0.551135309248876	-0.644705590565275	-0.417603236543766	-0.544139926898378	-0.368882252219126	-0.477471566730855	-0.403279488085404	-0.549120554593958	-0.511765158744014	-0.466329152969153	-0.21171288912178	-0.577486745145046	-0.423181237320748	-0.559997171076279	-0.387085973546738	-0.546012066447442	-0.74784677761684	-0.464092516059714	-0.481359984937912	-0.446197116704211	-0.361118013871771	-0.452810088018509	-0.663479149965393	-0.498814517720243	-0.549771442018459	-0.509708847510857	-0.597795702482807	-0.393633278293449	-0.764905921168605	-0.560500882031923	-0.545988204248807	-0.650852454348718	-0.64596788248353	-0.452940265359472	-0.487951253750446	-0.465319687659973	-0.606539301500483	-0.37204131776352	-0.52752715622676	-0.395379305601404	-0.483010359368643	-0.507943583248473	-0.447535976226096	-0.646026697795913	-0.596263616375137	-0.475890200187472	-0.388589602195395	-0.548350231355583	-0.73905956182395	-0.30524075478127	-0.495048798580655	-0.266695875939258	-0.47836414158633	-0.378039986201076	-0.545576265107941	-0.538534539157635	-0.609000958500572	-0.495281735852008	-0.552923006786759	-0.549203432018788	-0.481990040144592	-0.383082331336701	-0.481266204269384	-0.503855722498356	-0.303465567752553	-0.451312756787167	-0.523735405207838	-0.516667745056186	-0.513904768580686	-0.507785734428177	-0.572436082922216	-0.575712362398391	-0.522180767540694	-0.475303198080979	-0.545275302531541	-0.522980944012572	-0.506978645886696	-0.667761968085011	-0.505603090036474	-0.372604464382531	-0.365571894618006	-0.462948740477203	-0.398849077039062	-0.434574503528282	-0.490265219318386	-0.525727224684052	-0.343430569300329	-0.339010686413908	-0.455937843980659	-0.471580641023656	-0.57758220981642	-0.645313161101516	-0.507605165018013	-0.49370781987685	-0.441307534059574	-0.560504621810688	-0.550939795387414	-0.430200015943696	-0.401624440420163	-0.424894323935354	-0.47268134444288	-0.658679224410351	-0.425221769062731	-0.64954299584781	-0.509867384145095	-0.423491157435729	-0.495828405798022	-0.501426728812464	-0.493082752957992	-0.554640482081331	-0.639511060513022	-0.538616351020842	-0.594017382388436
"8292"	0.207879808767249	0.163214446188465	0.162374379993641	0.0111065185198482	0.104360501030573	0.146516840650915	0.141265796100981	0.108808197900831	0.193914080122098	0.110395174096625	0.128080321908811	0.0408439529184007	0.160041717324219	0.107757468225496	0.0683683724511911	0.0127710205892575	0.119654840368828	0.0285455773524954	0.0411016535181256	0.196486145511592	-0.0126890462310498	0.0640879563104867	0.0738642370391758	0.0163773917185618	0.0637988376997157	0.0636172866726687	0.0895521069109816	0.148114380289934	0.00347531558665565	0.0929631284280062	0.138512137448411	0.0840401096911604	0.107824451373408	0.0554873315458038	0.1708703494906	0.073852654343493	0.135704965582449	0.0508625389798808	0.069047701443623	0.0647903099618323	0.0572878088534689	0.0888763467120408	0.073481294783894	0.107014540432024	0.0744445859754672	0.0661373024229496	0.164553225991927	0.218140363983236	0.0797688291222133	0.162262652294391	0.120231652602154	0.053597609311839	0.0416586366347778	0.0555406622093846	0.0928708222781331	0.101962304762395	0.0772001251809809	0.0491548764243602	0.0251194923683268	0.00309840591494581	0.049426197551523	0.096766639054619	0.071934197593006	0.13461449017359	0.046496669627103	0.0900170634840838	0.0385753601958408	0.053290609138576	0.105809165688832	0.0573981824479069	0.02229144319248	0.0375458287599217	0.0737608136557355	0.145838108578345	0.0821474979486678	0.100081276939127	0.101413097289238	0.134417671546827	0.136852360843896	0.0697032663261285	0.107364477013506	-0.0360910320603474	0.0576565247512973	0.017072102310345	0.107080874375942	0.0498717915992317	0.171252024336755	0.0763910858767728	0.0182473661249167	0.117220256983184	0.113068398727558	-0.090808464916697	-0.0295439190344117	0.0363487254114266	0.105929562017607	0.149207472614736	0.122016983631625	0.0263095478793287	0.0878278919973151	0.116123949948317	0.0983961049585041	0.0658616607193495	0.0320508714627326	0.0877926591153983	0.096962535278735	0.173924488204444	0.145914574616042	0.0977897663126326	0.112706996168576	0.110238120560791	0.0721278966790082	-0.0158255955692531	0.130712327508788	0.0415862672971813	0.0797055097457655	0.0744695650446942	0.0955334571833842	-0.0412829115814949
"1460"	-1.07080701886713	-0.892483476907403	-0.812266057289503	-1.10484040352579	-0.888846594144316	-0.97326353783001	-0.802421491003851	-0.788260792289355	-0.736396704252718	-1.02658701575374	-0.962724081497279	-0.99957014304827	-0.974603264673999	-1.2054381513744	-0.695472178717292	-1.1995515185841	-0.747978117314797	-1.07784706376366	-1.02626595104	-0.915194367151289	-0.979109888549125	-1.20065626119124	-1.10769613722353	-1.23496736604929	-1.0661460740863	-1.43743636014306	-1.0623765963771	-1.00830986383065	-0.898348112232615	-0.946618562412646	-0.982508414357052	-1.1810261248549	-1.18564134061231	-0.972844931688928	-1.23092404965764	-1.39047065157878	-1.06235880023758	-1.28637125892559	-1.21359925063021	-1.10950966391702	-1.07274535225963	-1.06331544710999	-1.06187257599396	-0.928760082497882	-0.869389001180813	-0.642236130680345	-1.13501414349372	-1.33137315399238	-1.12372457773854	-1.14762177202837	-0.888533449932379	-1.2380973349151	-1.14453195474751	-0.842970631096387	-0.836927481214689	-1.36294123422182	-1.04978962101585	-0.877851436112642	-0.759663128630656	-1.03055921532985	-1.05399319895233	-0.772601871202993	-1.26077677633987	-1.06819467395759	-0.849074541082748	-0.980289788670801	-1.12978600777903	-0.345079456021734	-0.935547153804791	-1.00256981846837	-1.17873528155608	-1.02293222549925	-0.958536906617435	-1.04914087524384	-0.955238463426102	-0.919670550867693	-0.944711863079158	-1.00121221097253	-1.14692644182688	-1.06050087431972	-0.99746125291732	-1.25728525846293	-1.26338569444213	-1.16859175297642	-0.904406811230109	-1.1994953921095	-0.884156415853574	-1.19271975918747	-1.29103244533866	-1.11506723610216	-1.06546691537207	-1.20830502685907	-0.608786771632997	-0.799753693070466	-1.07536856968528	-0.900416405960244	-0.940459472916305	-0.770544957949641	-1.00494809699435	-1.14667530211739	-1.09157562689751	-0.796791372058029	-0.945026205904143	-0.772845855698264	-1.04694858848993	-1.04956525045875	-0.703885285173591	-1.30823706256777	-1.05261694811538	-0.862990504684254	-1.06544784861637	-0.928759513425545	-1.05134912355592	-1.3095538986682	-1.05001929580816	-1.17184104376326	-0.930130084797518	-0.866001294582896
"1479"	-0.636493350539303	-0.758929664005515	-1.00134988245165	-0.742206996845677	-0.739815999656759	-0.850215586161363	-0.7271284572962	-1.02216579086775	-0.820354577152147	-0.82932645187482	-0.899925218810431	-0.846332787525528	-0.792019264002166	-1.00425869921505	-0.582773815388073	-0.579476221831392	-0.794603932439182	-0.634681186392873	-0.757505619361435	-0.735100923863605	-0.603304707750995	-0.422469793302871	-0.868255959989747	-0.542954077010119	-0.864249536238236	-0.69792197978884	-0.836161120382913	-0.869307727234814	-0.786874664032691	-0.752834674147899	-0.969885202549417	-0.790696925007953	-0.870292070140768	-1.00945590573311	-0.922255604589407	-0.521525814472589	-1.17834393663666	-0.733604880558923	-0.762372766402334	-0.961113475659521	-0.695399021197387	-0.869095623765358	-0.822168369376702	-0.921999313749024	-0.979514444643131	-1.12726222319761	-0.833144910709275	-0.719100375010293	-0.693133659481485	-0.998501231858974	-0.761051933726406	-0.920895531913552	-0.854749654477035	-0.80095005861632	-0.434034921534789	-0.922475038781895	-1.00059996220956	-0.89509089394512	-0.812793879924572	-0.907896284134376	-0.727184474839992	-0.83954856775481	-0.701719786054727	-0.873611670052097	-0.671262006179697	-0.634430735334661	-0.691156686387658	-0.529521198790898	-0.770737787282964	-0.554379471965523	-0.92315507775479	-0.678855672997762	-0.688445497687524	-0.961985829689615	-0.846916064079244	-0.731121242357576	-0.810034421843528	-0.864214996312441	-0.900095880848422	-0.596390869785302	-0.815067379467013	-0.698169228624526	-0.725649222288968	-0.903293744157196	-0.499339141104017	-0.703405231623497	-0.610318759305383	-0.566684659864138	-0.620834848776982	-0.724045965445007	-0.72769413893548	-0.517215080299647	-0.614735909808472	-0.562516035955466	-0.307754749840284	-0.742355649443651	-0.672390076027077	-0.919368096444674	-0.588573062898838	-0.689534297739928	-0.729995013165542	-0.726311403426134	-0.775609579198606	-0.67879637160777	-0.868392690882244	-0.908635375144564	-0.703257905013175	-0.689730521842895	-0.697320939330972	-0.671108385978105	-0.766248696901748	-0.892715647388396	-0.591845511015967	-0.66094059435844	-1.19693651689551	-0.9935282063538	-0.685163467885087	-0.753108710090053
"118460"	-0.71695840448904	-0.963396247146959	-1.16338092561684	-1.05885005953185	-1.05042680743678	-1.0581300490905	-0.947340160963561	-0.962184838734875	-0.963857381546024	-1.18702173709421	-0.972279548238926	-1.21706201232829	-0.984856116123483	-0.906521493427491	-0.968414136572012	-1.04006381803091	-0.960412350750481	-0.873387650008014	-1.20013739851493	-1.44608948175271	-1.03460095130888	-1.08639653661511	-1.20380900871865	-1.11811872819949	-1.07738881397205	-1.07328841013372	-1.28816272426716	-1.00767318570272	-1.15919440658128	-1.18014103017447	-1.29270125774999	-1.10634735330549	-1.05833283451725	-1.1298668214269	-1.04886688169649	-1.20577341178062	-1.24909034673726	-1.23840181553487	-1.2200680170346	-1.20192670920282	-1.1221872190074	-1.07184525683857	-1.05462344022294	-1.417923778115	-1.16894317304693	-1.08900094731011	-1.23194678919574	-0.868932415522508	-1.27359437033442	-1.07382542284195	-1.06054832077079	-0.94991827000374	-1.09822503546175	-1.04852496594522	-0.987495520634882	-1.17789194616184	-1.07265139768127	-1.12866799396189	-0.93026873643828	-1.24512529156274	-1.07164569340996	-1.05705901298489	-1.02233611905768	-1.06771746465998	-0.88380753744796	-0.85188809670309	-0.973326292865799	-0.783491118987377	-1.01754737095244	-0.916754373267248	-1.16556476977846	-0.925857140523113	-0.988696520329516	-1.14417330641986	-1.20522537558239	-1.04796260685527	-1.04422679720983	-0.865983230134756	-1.16293302458337	-0.937627897606375	-1.13904487010463	-0.846932239134661	-1.25943502678841	-1.06606113338662	-0.959011799574152	-1.16225062105724	-1.27751519364635	-1.09165115594111	-1.22936929856069	-1.07010946610604	-1.08703343884943	-0.990702167947699	-0.815681536825452	-1.03589268776375	-0.899667912102209	-1.33325239743833	-1.0539118453712	-0.972527200369289	-0.989503116506482	-0.934754792560696	-1.05110212773254	-1.02092937789059	-0.774064152792511	-0.791065712881858	-1.14777605175803	-1.20417204877968	-0.760107647854717	-1.13132284419169	-1.06176032384119	-1.02772864067951	-1.06051211181619	-1.21084640570099	-0.89707209887642	-0.989514009507437	-1.25505936710627	-1.12363947358614	-1.15428087802915	-0.626009144320774
"64785"	-0.95116145306392	-0.969745005043514	-0.942402947767392	-0.881488597095766	-0.926310954014679	-0.855972812057454	-0.958914411763047	-0.828500005692124	-0.984170432512951	-0.914475439810992	-0.876970747718666	-1.0232632096124	-0.881609656727377	-0.761094049660436	-0.789379797209523	-0.665355326310347	-0.9653151053775	-0.66393353355335	-1.005208710898	-0.822596153108375	-0.916397211968596	-1.08678998195684	-1.18171652281978	-0.877149079339201	-0.856892248465417	-0.879564864118633	-0.999746837335569	-1.03028291645261	-0.546464893393217	-1.00747396720016	-1.18182535776783	-1.06309660363886	-0.952321524207568	-0.807995320589952	-0.653866874939624	-0.873567921390918	-1.09383802753905	-1.03041956337396	-0.960293275186681	-1.13917818731894	-1.04768326950407	-1.02739511807331	-0.940900533353118	-1.11417164032033	-0.905494549759247	-1.01052989684471	-1.06285655336695	-0.9124962612511	-1.08338780486512	-1.21867888727141	-0.952326706141826	-0.857958560146622	-0.990896793541241	-1.04397616166169	-0.922669508498086	-0.883967843042508	-1.04720762170565	-0.788460721148911	-0.875348642648419	-1.05884599280256	-0.941256366968754	-0.91417977696584	-0.810283461047852	-0.864962771440701	-0.784445572201352	-0.958364440100927	-0.830780015514452	-1.07760712694111	-0.809601504185727	-0.868694536750758	-0.769359694528887	-0.731784528356648	-0.883967081263627	-0.801727258886363	-0.897811636009233	-1.0401434468525	-1.06187076566743	-0.849108731663116	-0.900026615298798	-0.967192115713684	-0.944679065817115	-0.760922142357504	-1.00551399983384	-0.731891292761994	-0.811105682292341	-0.835099470577669	-0.700732034146373	-0.933412106088699	-0.738955108609552	-0.774393069852141	-0.868984643499217	-0.69259011173086	-0.709506014609538	-0.830518895251427	-0.715518013427654	-1.02850862063274	-0.930141047989718	-1.00795793489764	-0.843593480522203	-0.908600330117744	-0.844826309256519	-0.735431488226599	-0.821725594057226	-0.642753344883463	-0.809125504546525	-1.13858688692645	-0.917823524019032	-1.1031685142144	-0.964814315409323	-0.794565230057152	-0.901460829233973	-1.14882287066759	-0.874049865678651	-1.00773860542116	-0.931473539418505	-1.06437855545241	-0.982029648688733	-0.801001064951441
"2875"	-0.187797802740492	-0.142576274437259	-0.281414716424001	-0.176539109362677	-0.0584471337183695	-0.110650987924407	-0.0875115870402361	0.00195396136813334	-0.108035117606812	-0.200563697103689	-0.101397335673224	-0.214993106197209	-0.14294283395558	-0.193106686103717	-0.0869380101464947	-0.194434902589909	6.18683317096845E-4	-0.0794661129965018	-0.121961441891747	-0.105930905440187	0.0620587788113335	-0.177176673280556	-0.131294160723283	0.011605108713564	0.0184372665163152	0.00990498096975162	-0.179460867032994	-0.0636556185138612	-0.130957287909986	-0.151438877989512	-0.160860156153354	-0.0578892497067687	-0.0349423645933944	0.0333333242788067	-0.0204378244796434	-0.239147486491059	0.0225449523771989	-0.145015375781559	-0.235910439014763	0.012397524640629	0.0308597600034782	-0.0483731193345468	-0.131061611455412	-0.185214092044271	-0.00664097702033886	-0.120738319398671	-0.147364094171256	0.10571881055418	0.0570739543038541	-0.136449657701743	-0.132254976446267	-0.0118815831346769	-0.0671765238891895	-0.21053804392696	-0.0488481254921504	-0.117018493218297	-0.0664685447059717	-0.058673429045872	0.0391726074741514	-0.144812918426992	0.051117085338013	-0.134527464998893	-0.116595441917377	-0.115250452979565	-0.154103047340962	-0.00788872507142549	0.104995572272931	-0.0463921512625782	-0.0186164901291281	-0.00149702203325529	-0.0357798576725679	-0.136033186520876	-0.11114403400643	-0.207480387244443	-0.0469454711794573	-0.0901281798947835	-0.0617256134054214	-0.236341686611914	-0.0726491271928458	-0.0191566719847165	-0.138726064405001	-0.103968039561409	-0.263082398693223	-0.174419284883385	-0.151572737430781	-0.011563796941661	-0.151275936595861	-0.134100667569753	0.193204916238483	0.130090668029422	-0.124004967247186	0.0724412588793854	-0.0321762172655961	-0.0717246267760449	-0.0934472295386777	-0.09088960160851	-0.0168874488790253	0.123236325806539	-0.083593348565092	-0.25443825006125	0.0817401370018328	0.0535157637118337	-0.105604649639374	-0.11243227789874	-0.0933404740878316	0.23109800191386	-0.135016994629297	-0.137876244802612	-0.165013250493683	-0.111189887527448	0.0959440802295322	-0.0696477590562961	-0.152937308254408	-0.260712842884216	-0.117468973113207	-0.108082317048635	0.0306372970718996	0.00677417022468598
"57822"	0.235016279942491	-0.00701967670243644	-0.138439831273453	0.022235519978558	0.0427933458638361	-0.0500255194675984	0.0384206319875009	-0.0112945663200748	0.0804444267658843	0.106836090724489	-0.163556536814678	0.0239329466949712	-0.0129907543053287	-0.0877870486825609	0.00384493171950352	0.117178718583717	0.00103968256351603	0.03794880886684	0.0472916126858872	-0.0780913901109409	0.0809026654104699	0.034654244899508	0.103295345503554	-0.0397508018002179	-0.0451867009489187	0.0329286658784808	-0.0489348418420575	-0.118401672131611	0.0180795866208279	0.00201110505026858	0.103782727765393	0.00256895042022822	0.00727637398878176	-0.0232528567828715	0.00420954565918563	-0.0908648647798954	0.13515564010918	0.0221939037033977	0.0435749870359092	-0.173492419796646	0.0841813520264313	-0.0114285018495881	0.0784226478662628	0.0748472071037356	0.0188737025839001	-0.048245542850221	0.305522469776689	-0.0454515793483785	-0.0668642565002427	0.125658521092801	0.0219960168515217	0.238480654795306	-0.0466425627504242	-0.0918982161862164	0.0247687335143511	-0.0209864138546722	-0.114399429010044	0.0563140311524794	-0.00307761308542059	-0.0559167047624153	0.188823631006835	0.0289441540160948	0.0992745642813003	0.0141379657164276	0.0130356632670295	-0.00811610045549764	0.0610763067971673	0.175348023960794	0.00508051842697035	0.0288065743733405	-0.0320388245644833	0.0616428675508524	0.0682643879576855	0.209511289425924	0.0742262458921869	-0.0130688563128707	0.0735678395082777	0.0855510355695785	-0.00530976210198042	-0.0281338679204199	0.0215334736415689	0.00356831654958309	0.128131046701263	0.158719592164269	0.0972326616446772	-0.0779128349694607	-0.0876582660410788	0.07769858870824	-0.0423622306019254	-0.00485615565008989	0.0329629946112237	-0.0506291931960314	0.123536069944739	-0.0036098886683848	0.00744232789943499	0.156238195201724	0.035428448462275	-0.0203479251820456	0.0176146177385955	0.0476169203789628	-0.00864963759873541	0.064993408726112	0.0472764646267999	0.0082157040601337	-0.098380234376042	0.070145322718659	-0.0431828188573218	-0.00363958235770264	0.0868078773932657	0.0779505951783186	0.0499517439169923	-0.145414379608006	-0.16257290659781	0.00366022914844161	0.0984685041619887	-0.0210635625232812	-0.0154184162226776	0.0225440584430006
"119391"	0.152402767072175	-0.0948403124920865	0.0367297028539725	-0.0607782641053925	-0.0072207086936642	-0.021518221491476	0.0584699140513257	-0.00773848092075829	-0.0227578693625446	-0.00976624620426034	-0.0777511902164437	0.0393886272633781	-0.0321240288973975	0.00567724383666477	-0.104760486634293	-0.0719822788628241	0.0155029117921597	0.0485816599877666	-0.11038102292863	-0.0118992460627977	0.0145629786956064	-0.0810120120563804	-0.0947203708357768	0.0400290494438621	-0.0761679116217959	-0.0340493486231567	-0.106186077420638	-4.99170071124422E-4	-0.0285575983057529	-0.0652423538242574	-0.00852780745872101	0.073712683506367	0.0836527444802041	-0.0523266425420862	-0.0292549950035126	-0.123575731804523	-0.0425981797886014	-0.00531733778188575	-0.0968393862646582	0.134592497229562	0.0367624229403128	-0.0164082487341147	-0.109320176842265	0.0584578616392586	-0.0877041762655661	-0.00302613290050637	-0.175841591655427	-0.0150774955853037	0.0082531991395421	-0.100900471277203	0.0682431504439997	-0.0796341057384974	-0.0148395174647898	-0.105966104663524	0.0490170541569195	-0.133555798690701	0.118279888483311	0.0722904677828317	-0.0370137267777776	0.112660741175974	-0.11674792155291	-0.0503919558329112	-0.0479876130119615	0.0669522908685332	0.0288901678440881	-0.0117851302136674	0.0401292940254459	-0.174091911523476	-0.161606140926714	-0.0142949676051025	-0.184948759983281	0.0416050137668778	0.0453803735857042	-0.0144443425738326	0.129896450420449	0.0568461982116875	-0.0712817449158353	-0.0992406161066674	0.0408624931213448	0.00553564430468765	-0.0278826803524042	-0.103500083955605	-0.106095731947274	-0.114609792445741	-0.00383282277326715	-0.0226842829292298	0.126180535446646	0.0161210281743243	-0.0204906524530711	0.00387407644130401	-0.00877095878623055	-0.0435296474920072	-0.0969295604164029	-0.00521861863979846	-0.0969010001543098	-0.131570925186303	0.0227845121027076	0.0947453208356711	-0.0160012425055823	-0.0573462955582175	-0.0330948543920997	-0.0273542313153188	-0.0215474735856324	0.0134717138023558	0.00478580274009853	-0.17029921203002	0.00834960922312099	0.0276231383846697	-0.0865268288532832	-0.0478126003465686	0.0419780002469992	-0.049142423390501	-0.212850445797283	-0.0485724989567124	-0.204807223607529	0.0453814214933526	0.00108380301576089	-0.00868533695844763
