	"ACH.000007"	"ACH.000011"	"ACH.000098"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000262"	"ACH.000272"	"ACH.000411"	"ACH.000527"	"ACH.000593"	"ACH.000649"	"ACH.000657"	"ACH.000684"	"ACH.000802"	"ACH.001211"	"ACH.001532"
"283373"	-0.0360341808005929	-0.138702620208586	-0.182756608507592	-0.164863725640146	-0.263282324733532	-0.235723136544596	0.326974911937008	-0.0187347885846853	-0.0959458067717865	-0.239280460092971	-0.0853520036048664	0.00407687550315457	-0.0374624315968373	0.319437005559616	-0.174366886825966	-0.137116131598123	-0.0394368482365505
"379"	-0.442966533167393	-0.376117029491028	-0.402226909337307	-0.449798001586639	-0.398464021775705	-0.349222879176949	-0.336354526250324	-0.45863077596555	-0.422357908965294	-0.494867073578978	-0.532265260263628	-0.446398802307125	-0.361444446845837	-0.540406533985144	-0.380932664733049	-0.246852798963342	-0.379811994282223
"64801"	-0.00434308059101598	-0.169207202041407	-0.214857160799221	-0.124810941456898	-0.220801919944707	-0.239299726764604	-0.178384395169914	-0.259037826045782	-0.296913525224378	-0.205638147047324	-0.162741171007838	-0.159409962354294	-0.191385924754848	-0.360355184952751	-0.176072846324807	-0.0294501609938486	-0.133239842770123
"159686"	0.0381304028651502	-0.186310174370967	-0.222671220627966	-0.131746152280711	-0.108566462290946	-0.206830367109719	-0.12026720617945	-0.132807809589915	-0.298884863282893	-0.216921531629072	-0.20420916739209	-0.171013893184386	-0.165531724125441	-0.252312004041054	-0.147290775892026	-0.162665657481583	-0.216279183780158
"896"	-0.223230350117605	-0.183836244550194	-0.367132393274198	-0.278658732243286	-0.21449556603167	-0.263196883232707	-0.264417260449182	-0.296849832671453	-0.326829552295823	-0.122798158799784	-0.287758413425297	-0.197142662915801	-0.12442233773441	-0.573373970431779	-0.120110987165339	-0.104972969641227	-0.349955424903676
"9332"	0.0635301282577587	-0.110948720723771	0.192711819727124	0.111056053978161	0.192104543820192	0.129968645273233	0.0258618147856329	0.0192608707125861	-0.119098341547413	0.0752812111828358	0.134800688589316	0.0918658951192725	-0.0182995662308603	0.175662959592	0.0280719775897371	-0.0219513528833278	0.0534522103627859
"1153"	-0.0651077299029634	-0.0466464746191382	-0.157901030662222	0.0472690358210154	0.133518328972213	-0.227704290822763	0.23853512677585	-0.0182557560897502	-0.0283286108954312	-0.055448067519445	-0.102998903650536	-0.106291860380644	0.0768829644063567	-0.236333499110492	0.0772593995139195	0.0837731438566269	-0.0919869061864895
"150468"	-0.102047582339463	-0.0942886720801205	-0.205084625233168	-0.0418944351635238	-0.150420858283193	-0.0850914901941191	-0.155829730239931	-0.0701223310856301	-0.0394436179761919	-0.139113784198407	0.00351996429997317	-0.118991677252285	-0.0502560298169138	-0.141401391525506	-0.207037677929911	-0.106878608741215	-0.0179161407913288
"1195"	-0.104751434481733	-0.176271883772483	-0.190217694429158	-0.152114457253758	-0.151568737763545	-0.168134844321628	-0.168879530450298	-0.114161523111514	-0.103279134870922	-0.00935665655648461	-0.154336386466308	-0.160634106382519	-0.0559496040957728	-0.253323086598136	-0.146180238614981	0.137787149734996	-0.0550376741803894
"9150"	-0.683411472922065	-0.839803575765248	-1.02763285644411	-0.685874417836227	-0.86819685491614	-0.875508853864827	-0.90650862624799	-0.610911476755206	-0.738001185133885	-0.813260051402265	-0.946285531884644	-0.689045507691475	-0.91816396731329	-0.794107830747051	-0.957308766047834	-0.730826226925764	-0.968805824578024
"79877"	-0.106515501144895	-0.141352912345244	-0.195486055581197	-0.119823258780485	-0.216407309464123	-0.20847704517918	-0.166065809346887	-0.170786880556251	-0.161654453733016	-0.169951990271744	-0.127835495570111	-0.129196757459699	-0.210677672263979	-0.28542356457655	-0.112044523050977	-0.174154091180411	-0.198453712463561
"113878"	-0.326665666921497	-0.373174463135982	-0.277982682228245	-0.191613462742598	-0.375358066497269	-0.535904439939591	-0.184310428964804	-0.239276340093626	-0.416784683642754	-0.318650861191635	-0.240699370552795	-0.333657465595476	-0.326023914110211	-0.583725134387761	-0.38878559349926	-0.291287517008823	-0.485978376711066
"56940"	-0.191861341470715	-0.1035141618675	-0.322871123546267	-0.119565695012271	-0.194915769207114	-0.235752091077384	-0.166808025524543	-0.289872170205068	-0.253152470214906	-0.248049551875844	-0.251805078074223	-0.273684146016378	-0.246307894329425	-0.286429537922264	-0.318297365989786	-0.0914339356647119	-0.273660746654818
"54491"	0.105021575227911	0.0684304206173431	0.0335857101168322	-0.0190278357034447	0.130408158830447	0.0931794669317698	-0.0198384858263043	0.0601346335573372	0.0525530630693856	0.044725187875125	0.0657849640984138	0.0387449110036672	0.0905906172705684	0.149349468819763	-3.92541378228454E-4	-0.00215175226555153	0.0745614029954517
"10056"	-1.34537623428841	-1.51339275895434	-1.51730279575849	-1.4332948517677	-1.57151996297751	-1.40644896337178	-1.37135027747305	-1.4754852631425	-1.61295499060727	-1.45937381562186	-1.60547051263664	-1.56362171318045	-1.6126769164702	-1.55706869059963	-1.59050534268773	-1.4857999271931	-1.41678055321284
"448831"	-0.449017554622807	-0.393200748268964	-0.404411216551368	-0.471963186838024	-0.374182761925351	-0.503796131592091	-0.415918059286996	-0.547727007355974	-0.366552849328412	-0.570865671388577	-0.464750864396264	-0.503456143535549	-0.430891899890536	-0.609494087754428	-0.463430892038231	-0.514056283067338	-0.609347643277996
"2670"	0.0554894552685574	-0.063808008548246	-0.226151915669826	-0.0957101210852176	-0.178390621185971	0.143740759255772	-0.0747144342391085	0.0125326785406616	-0.214487633568065	-0.290956639602922	-0.245687350044442	-0.140463162124074	-0.163950363444437	-0.32772674737603	-0.0162431074634827	0.126421676043682	-0.14466416602131
"10399"	-1.45869224693396	-1.2202142197366	-1.36722883600867	-1.48625003146424	-1.29295586912091	-1.28399040332539	-1.43474648215485	-1.37921285050324	-1.19848532005955	-1.42855617466734	-1.38732250292314	-1.57868189112229	-1.51474541502852	-1.74652697982676	-1.64621073979846	-1.42958850749598	-1.43868493344275
"3336"	-1.71463849110211	-1.70933202208593	-1.70153732679746	-1.48762475705125	-1.43276617477185	-1.64444194248964	-1.47773471805922	-1.5024097856382	-1.56855098696612	-1.68021769118841	-1.59048429369851	-1.49688459572662	-1.63564317629425	-1.66433741908659	-1.55212228450861	-1.57521734785047	-1.53009549593495
"85294"	-0.236580518433684	-0.318149285540267	-0.205666017894426	-0.242913577532215	-0.318245634156562	-0.437662965236803	-0.323952372208289	-0.19127510157084	-0.395454557955202	-0.303556650509685	-0.239914078027739	-0.211407431831504	-0.198183505161457	-0.570525271829534	-0.243207433823147	-0.315678501745705	-0.310760711319857
"148003"	-0.0554575248697596	-0.0453792401380431	-0.0383884616648074	-0.0924325418948644	-0.155345438948155	-0.150617769860866	0.0228861738768259	-0.0044157606050075	0.0395439246925939	-0.114880545191997	-0.086736264747444	-0.0279636191236311	-0.0779217411138822	0.139640368206121	-0.0409815624932484	0.0336972969912551	-0.0142158079511019
"51747"	-1.2952751711279	-1.38687413889226	-1.37878801645778	-1.38791600385285	-1.32226316706251	-1.12442881745832	-1.27425887741041	-1.31839667233609	-1.28224772243092	-1.40134851876929	-1.34151930415543	-1.33702258826334	-1.24229550422032	-1.33952040108722	-1.34416402807105	-1.22853755969487	-1.22108219676936
"126321"	0.114487948493556	0.0517816371344993	-0.108321889566325	0.0383467137996356	-0.0652314824690431	-0.0579078700695006	-0.0874209402248756	0.00816063169127009	0.0304629759734531	-0.0752751899889935	0.0134780338344295	-0.0697209992616456	-0.0258934614103506	0.201196750869764	0.118286379123789	-0.0265106277598998	0.0158843036649409
"9918"	-0.856560073815325	-0.746984994123692	-0.769289951316164	-0.649515605171785	-0.823701896781911	-0.878271543719729	-0.824324174570762	-0.685966782316236	-0.864699442255403	-0.845478746738482	-0.939586609457979	-0.650784933638918	-0.792933798342308	-0.745424479403853	-0.81756991965871	-0.777884635981489	-0.732480136675859
"4715"	-0.433826254518599	-0.176856874014339	-0.257298085666689	-0.264881034729203	-0.38368323766606	-0.289103139591461	-0.40104367432967	-0.366715416628048	-0.363220422636874	-0.367062582758714	-0.433077282236327	-0.217934601956102	-0.458866578173556	-0.388475788849876	-0.32049870062418	-0.314344897335686	-0.428488762958346
