	"ACH.000011"	"ACH.000178"	"ACH.000250"	"ACH.000262"	"ACH.000279"	"ACH.000288"	"ACH.000324"	"ACH.000389"	"ACH.000411"	"ACH.000649"	"ACH.000684"	"ACH.000711"	"ACH.000769"	"ACH.000788"	"ACH.000896"	"ACH.000907"	"ACH.001038"	"ACH.001048"
"84517"	-0.16670162891249	0.0157964919762839	-0.00453758791559057	0.039167860351642	-0.057801111464952	-0.0347922407624062	-0.00918841465014761	0.0634486935513388	-0.0636544219574664	-0.0668770694506698	0.0564064827428338	-0.00157366916544107	0.0140351841672481	-0.113243642961074	-0.0829615584957779	-0.128373447673399	-0.0952399801718999	-0.0586005479324406
"51637"	-0.647572348927386	-0.856232507888165	-0.632057737389082	-0.552698874747316	-0.8480902205759	-0.781014991787066	-0.518592141475214	-0.744657587610716	-0.670643916115531	-0.764511194038543	-0.940496056647344	-0.646988906173163	-0.668522313098572	-0.833140692415862	-0.925525680326942	-0.645196007409145	-0.599673575096942	-0.751535475926626
"54921"	-0.834688230169929	-0.709987577819389	-0.845634624940412	-0.780329930913729	-1.00035888756791	-1.0403125500674	-0.61635523170919	-0.716509913011996	-0.679006509034231	-0.714788761377156	-0.857683810115979	-0.715275388852696	-0.739782214718082	-0.793485856015885	-0.582741904160212	-0.748628681964073	-0.727247901055717	-0.836190908752151
"9541"	-0.491170627286429	-0.0789633689419821	-0.398983995000616	-0.1477368961597	-0.354406186752287	-0.409400399470903	-0.258383108459737	-0.265717665754961	-0.318105983038289	-0.310386608328733	-0.420925981792566	-0.339334313589406	-0.369991877244426	-0.318839308569412	-0.356675057428029	-0.409843830241824	-0.276450749803131	-0.293904530073269
"23529"	0.198042935691118	0.0900342961612701	0.137351231067029	-0.00543402587320676	0.115245316654223	0.0598323440765524	0.147046980960031	0.14222766289287	0.202136379825593	0.06371500251143	0.201713085132609	0.128626263897058	0.0694914047535962	0.0894679611605565	0.0606439439861763	0.194410348452826	0.0721472237463212	0.143955181627243
"93978"	-0.0477347457650162	-0.00486931752289998	0.019307034157568	-0.144826545710289	-0.0999585694525714	-0.101281592298771	-0.0510806638138837	0.0954732211863125	0.04240251306873	-0.0281408814646921	-0.0208218144073859	0.0307705418196624	-0.00709514203817427	-0.0172015570920324	0.0650303613404311	-0.119557086458382	-0.0363286059140684	-0.0670833678960448
"1479"	-0.976722306856375	-0.792019264002166	-0.844295487419082	-0.716974980982308	-0.798405941311998	-0.864249536238236	-0.865801161816478	-0.790278638760504	-0.74862362303514	-0.783758323422624	-0.968185981308043	-0.770737787282964	-0.865893069737558	-0.853600448462076	-0.683446147807762	-0.919368096444674	-0.732524160162847	-0.893191921260223
"220107"	0.251418166615079	0.140441470889739	0.128274903158126	0.0434441479096374	0.150758587835361	0.13793971919627	0.0939497143265333	0.156399583293805	0.19981449610777	0.186802356749063	0.181373661935723	0.11316397377258	0.0499820938218899	0.182068729721871	0.101174683318909	0.0566509001902627	0.0995586196107315	0.0861841044503389
"84661"	-0.465268329334264	-0.553203943181058	-0.258507720512099	-0.450778837856953	-0.210843741687559	-0.201579960801704	-0.504210078811529	-0.353562496558897	-0.288533192820656	-0.332495140304016	-0.48585200799445	-0.203521936339106	-0.267520578074508	-0.446935066472356	-0.541787841809712	-0.240461445330914	-0.360800913871038	-0.150621835907363
"2034"	0.38213063663591	-0.0339443403876574	0.145782602103365	-0.0923516729280191	-0.0264457545141066	0.0429505094798681	-0.0028278358615773	0.0372135952957706	0.138212200802986	-0.619856874224913	0.304955303410794	0.0319391313056824	-0.147969460233042	-0.0449139407042728	-0.0683189007536891	-0.0315804284333614	0.00215581364507679	0.117521117000754
