	"ACH.000015"	"ACH.000018"	"ACH.000036"	"ACH.000040"	"ACH.000067"	"ACH.000092"	"ACH.000152"	"ACH.000178"	"ACH.000260"	"ACH.000324"	"ACH.000329"	"ACH.000331"	"ACH.000364"	"ACH.000368"	"ACH.000393"	"ACH.000407"	"ACH.000411"	"ACH.000433"	"ACH.000445"	"ACH.000464"	"ACH.000479"	"ACH.000502"	"ACH.000516"	"ACH.000520"	"ACH.000550"	"ACH.000570"	"ACH.000591"	"ACH.000616"	"ACH.000621"	"ACH.000673"	"ACH.000799"	"ACH.000827"	"ACH.000881"	"ACH.000928"	"ACH.000941"	"ACH.000954"	"ACH.001020"	"ACH.001048"	"ACH.001050"	"ACH.001270"	"ACH.001322"
"64400"	-0.0665393338517311	-0.255132375604987	-0.00367656342039429	0.0129686344822914	-0.00979784854706959	-0.136766080573398	-0.0266488348894454	-0.101353456117692	-0.0332851674622189	-0.189915042876245	-0.231299390784075	-0.111688736137272	-0.116696810247835	-0.165912999155833	-0.131699076472729	0.00628080550820044	-0.155779839263166	-0.350972440564633	-0.126753788275588	-0.038672693372076	-0.024250693041452	-0.148456513472205	-0.150196893842535	-0.162950854803219	-0.399165953612723	-0.127628924204589	-0.235932687916804	-0.180966150441185	-0.0771825921374806	-0.134644251055286	-0.0255460907955575	-0.127164153372946	-0.216651972820036	-9.03631251016819E-4	-0.118913084695477	-0.00684392418730698	-0.0718412824707923	-0.197493696482654	-0.176552188101275	-0.187218730856403	-0.3610872853439
"10574"	-0.346155239366963	-0.592677773871397	-0.524760568512263	-0.604004605607245	-0.36649192672972	-0.407056465509985	-0.497071788940757	-0.300341390104925	-0.621120746731391	-0.456732023535701	-0.467048279993908	-0.702939659697795	-0.649064804945443	-0.563015211385799	-0.623934514102668	-0.575264189326285	-0.428741561980928	-0.437824438115503	-0.488676346699445	-0.530469260648625	-0.422710707021463	-0.375002891122008	-0.552610014965597	-0.390088791816811	-0.558521314807954	-0.581437652648276	-0.397562191743387	-0.392168238852844	-0.49473329333408	-0.600982972698986	-0.602917504243661	-0.341183573513952	-0.484142945256798	-0.625022185228074	-0.572387618234865	-0.295898156320742	-0.372115958008343	-0.353397340447921	-0.451206827457023	-0.577730906809714	-0.642665383907406
"63916"	-0.533504692634486	-0.837154862386856	-0.593222881841981	-0.6795154327632	-0.720205835621021	-0.524137883929604	-0.548205545900449	-0.730139460051093	-0.411080168428353	-0.553129849697912	-0.669458822164936	-0.693133230797423	-0.493046618574841	-0.5475026159592	-0.689445496158252	-0.701039723918298	-0.568273987116773	-0.794799501775654	-0.37303366213023	-0.435684384909738	-0.439568279385991	-0.518066906606634	-0.535150660582315	-0.639746029016822	-0.63065698242582	-0.436485756546589	-0.53669748696749	-0.672581733143034	-0.564524625574009	-0.495760919988119	-0.136573881548076	-0.602633643625469	-0.404148697214147	-0.450020547380222	-0.562051593566956	-0.494837456342792	-0.440501773921905	-0.751861385379747	-0.778466826413554	-0.592326497540183	-1.01497088603429
"55179"	-0.25801906973956	-0.102980348148989	-0.308158247425301	-0.278603182046631	-0.264999120509205	-0.32010743057683	-0.282534723108892	-0.202596514004582	-0.204431731892548	-0.199775710430468	-0.234476116560708	-0.321566059472621	-0.2936958885295	-0.231732058313198	-0.201949149086762	-0.275732337792042	-0.151539529681316	-0.117359531684289	-0.195072755450259	-0.251319605997708	-0.0866869265036816	-0.22164061224692	-0.291817405164291	-0.225581417588619	-0.314090058978716	-0.248736847188014	-0.358544918881807	-0.164504436113564	-0.336775840578527	-0.294224502338796	-0.242293299354609	-0.190234004317317	-0.256156734735586	-0.233943826471118	-0.19925776436586	-0.128128984794926	-0.361387184158332	-0.243369750938216	-0.306992851473588	-0.284492094842587	-0.194456062586029
"149297"	-0.0153155690091765	-0.20187838857116	-0.0518692024851383	-0.0497575431201542	0.0284644106504012	-0.00805240019291638	-0.0416220953649163	-0.0523770172201946	-0.0311547750448007	0.00755195513326626	-0.0526089757959696	0.0126325904049377	-0.0123763313104671	0.0791603532719117	0.0588412292880525	-0.0271792136248126	-0.172116654132237	-0.0540085412689551	-0.0955759702058523	-0.102625228620326	-0.229122499734584	0.12872634592311	-0.0666704434088974	-0.0159198355211006	-0.278605844444439	0.0103966115063096	0.131574673323845	-0.0409583643317396	0.0453647375891619	0.011165686848152	-0.0559957343893879	0.0678595413524326	-0.0682505006466555	-0.0140769086213843	0.0460578242749748	-0.0328864102159832	0.127393221995009	-0.0429467068392048	0.0388911415034076	0.11584986302989	-0.126835672243603
"10979"	-0.616974902111764	-0.987008685468026	-0.709382945721276	-0.868440761808343	-0.917936768935681	-0.992998518429487	-0.884983895258799	-0.261990047044044	-0.946831647918415	-0.916594090271799	-0.818922785545866	-0.984883396273804	-0.985486421721509	-0.854670243019643	-1.00907418212126	-0.798813926968094	-0.912143514958141	-1.03407153537398	-0.646985812296424	-0.803241245461795	-0.842089381055626	-0.355689144724502	-0.769444156377676	-0.949289832742296	-1.1157799235876	-1.02930240657639	-0.826891535147027	-0.442324095963309	-0.929763802101409	-0.68552727578131	-0.894258512989461	-0.923581921702036	-1.3054424461796	-1.23202555034924	-0.841975384874508	-0.904749308095672	-0.926492211120095	-0.7633616756483	-0.726945266468789	-1.00832108756895	-1.43315955092468
"55081"	-0.141520223843139	-0.173151306632354	-0.272241730925956	-0.227324392143199	-0.0869333275849193	-0.390396579362855	-0.234233986768791	-0.282435552340757	-0.241361852246232	-0.218412903590461	-0.250383750002834	-0.376257977552542	-0.20433925156079	-0.290591932438143	-0.203722573571935	-0.30852552083998	-0.309530666015432	-0.151567880245046	-0.18347860172283	-0.0631206196343625	-0.274164207827866	-0.243544620634339	-0.168579061247007	-0.342752097724101	-0.301605680791057	-0.179981675393803	-0.137348654672695	-0.135895463599416	-0.218138537341385	-0.144940421967081	-0.227889236341402	-0.263628562646072	-0.281334282342346	-0.0846120348961529	-0.493277611751316	-0.045162300026852	-0.13084665546145	-0.216757564739899	-0.174784964724803	-0.455735676282102	-0.306063612955486
"3685"	-0.502567714550117	-0.897197860545578	-1.03864702522826	-0.491418077399885	-0.719379978098507	-0.636501065682291	-0.564688758500634	-0.779025577029659	-0.440052780805549	-0.41251528448566	-0.418369440598407	-0.965988490984017	-0.953570266023259	-0.557636121077089	-0.902274393357755	-0.674481143891241	-0.636732757963393	-0.755023611152829	-0.590273723814527	-0.497149796778258	-0.770371537439384	-0.686169836643419	-0.560036079795404	-0.579211890309552	-0.771066558209379	-0.678864511593756	-0.574495698712228	-0.793118647511553	-0.468051251390727	-0.709528756669532	-0.72910972508943	-0.766453739148918	-0.569278618023784	-0.717015554199824	-0.660432022667716	-0.596703891747541	-0.630783883691774	-0.707856894149683	-0.925736834154302	-0.776389932424636	-0.869600920147903
"125962"	-0.392216350031066	-0.234561129417544	-0.258980998572346	-0.259592158810433	-0.28521772445185	-0.259382247673669	-0.130107459704978	-0.145172747460458	-0.235135138359337	-0.202672420628805	-0.0920420331978131	-0.377852876001511	-0.309406157204928	-0.333398903079251	-0.352034713671396	-0.154927922464916	-0.248537710853636	-0.213161487086072	-0.0479533943835653	-0.234774642231992	-0.216178933990041	-0.141595321937079	-0.141870372286949	-0.345329383382853	-0.216177624617715	-0.210142925014395	-0.182912456543806	-0.126589725038298	-0.309602539019742	-0.244595376983894	-0.190505587888878	-0.221958238288468	-0.269500344149616	-0.33326516284645	-0.264179488327172	0.209444460594745	-0.226038048297184	-0.344357724786222	-0.207721691545652	-0.272545587494834	-0.222083945470128
"56137"	-0.243351062904058	-0.298943185159698	-0.0570629596939463	0.0385533038923894	-0.0773680573777918	-0.0332577105826214	-0.132192424128778	-0.120791575005143	-0.0657742865277419	-0.0797916175153454	-0.0994971920143137	-0.197485034197224	0.0427246355098428	-0.118338306631126	-0.189623714509074	-0.176449205562453	-0.303630533995298	-0.123574417793425	-0.122093881434816	-0.0683147782035182	-0.0590517297079037	-0.0448512956682188	0.108402606575203	-0.239467778207912	-0.153508097879345	-0.0586101107345415	0.0854409784594782	-0.106458480953795	-0.0250366939775908	-0.141267212725661	-0.103943241273467	-0.0922721825268964	-0.0702349723161475	0.00807433408505989	-0.0179191407373421	-0.116793183811041	-0.0322752430865346	0.0131596767918061	-0.0747916716221635	-0.0326628428903055	-0.0539604388252131
