	"ACH.000009"	"ACH.000013"	"ACH.000021"	"ACH.000022"	"ACH.000060"	"ACH.000098"	"ACH.000128"	"ACH.000148"	"ACH.000178"	"ACH.000232"	"ACH.000237"	"ACH.000293"	"ACH.000302"	"ACH.000308"	"ACH.000319"	"ACH.000324"	"ACH.000329"	"ACH.000339"	"ACH.000366"	"ACH.000411"	"ACH.000416"	"ACH.000421"	"ACH.000467"	"ACH.000475"	"ACH.000480"	"ACH.000488"	"ACH.000490"	"ACH.000507"	"ACH.000556"	"ACH.000570"	"ACH.000584"	"ACH.000601"	"ACH.000618"	"ACH.000620"	"ACH.000621"	"ACH.000624"	"ACH.000632"	"ACH.000657"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000706"	"ACH.000747"	"ACH.000758"	"ACH.000777"	"ACH.000788"	"ACH.000819"	"ACH.000823"	"ACH.000824"	"ACH.000835"	"ACH.000848"	"ACH.000849"	"ACH.000866"	"ACH.000869"	"ACH.000885"	"ACH.000906"	"ACH.000921"	"ACH.000924"	"ACH.000936"	"ACH.000941"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001306"	"ACH.001368"	"ACH.001523"	"ACH.001532"	"ACH.001554"
"23457"	-0.124082355541614	-0.161649997298151	-0.22174914716731	-0.0641591109196677	-0.0622683336631692	-0.109996429462813	-0.10285494086363	-0.1527551499861	-0.0854309618002729	-0.110258866343545	-0.145341770674084	-0.0711277024753471	-0.136478735218266	-0.151332422646327	1.35456888635186E-4	-0.10084579454993	-0.126706820944735	-0.0601922188060853	-0.134146298762833	-0.114350207532873	-0.130492544755684	-0.0643757260751049	-0.0647573813399708	-0.116127234484676	-0.218805780103057	-0.0888729545553777	-0.057510655282731	0.00930093152565848	-0.147400450057959	-0.17560920249785	-0.0977453913604569	-0.140958547654813	-0.0539039849379414	-0.0922373392460616	-0.156609294377286	-0.0530814508938357	-0.140251455658571	-0.237525384030783	-0.0896596037738758	-0.099734496666759	-0.118661801857536	-0.0535154469334338	-0.222977115720761	-0.0897013354883555	-0.075199677629084	-0.103728290138031	-0.142942054129378	0.0248239231378367	-0.122675264141542	-0.143073102955898	-0.0886958495169718	-0.0428034266370475	-0.0134207981041884	-0.150889137814313	-0.118337673433875	-0.190190976684208	-0.157038042711217	-0.0591375125948507	0.0469633498452792	-0.0402070497795954	-0.121001809590371	-0.130967006241729	-0.0448689202769911	-0.0523175025479176	-0.14471808854408	-0.186642206341015	-0.10653831935348	-0.0620174682781305	-0.163306073572823	-0.178476489474516	-0.128062157199007	-0.0347283473022175	-0.0704715078542647	-0.0554493016424716	-0.0751061245422968
"134526"	-0.377294785675611	-0.377562047326549	-0.371991675991527	-0.306884230955525	-0.356563935217776	-0.389183918087633	-0.377278814713574	-0.441849024247534	-0.29346110940377	-0.45290054196851	-0.392021925636142	-0.427475996819563	-0.251150757468664	-0.420334643674194	-0.356478809336104	-0.376042993884787	-0.387906213128267	-0.312695431291893	-0.389489083008038	-0.424947017395077	-0.501231274611726	-0.40149739516564	-0.425795983784296	-0.384567838296389	-0.31069929084304	-0.346518630333642	-0.305282758225863	-0.246051617616793	-0.443382520020656	-0.534195337153609	-0.19739236927073	-0.504659009090576	-0.152932848021468	-0.380670146316273	-0.296852239586665	-0.353872439978698	-0.452970497291791	-0.304365926210087	-0.336231096948917	-0.230564870060372	-0.342829660578481	-0.395857721508049	-0.436946844428927	-0.41692267267144	-0.203387428188457	-0.284256746493196	-0.306161888869886	-0.389136674359092	-0.342494420931479	-0.233376446048359	-0.383876583809724	-0.187551139995537	-0.284874281922363	-0.329394207767977	-0.379946479243908	-0.442689397890749	-0.408831688099235	-0.320672811945942	-0.464210164736957	-0.398852558119571	-0.356257132977734	-0.485065258907366	-0.325951157968583	-0.353133399071732	-0.492322116691822	-0.670236569025246	-0.369106810721541	-0.280199895181659	-0.39919150226481	-0.28818059685132	-0.37249277754455	-0.418913301838781	-0.500401096646479	-0.306945424607506	-0.332964576974028
"64431"	-0.848989070668781	-0.898573247224437	-0.743710106526156	-0.488954417297063	-0.961656609732053	-0.920322213045373	-0.7788393858578	-0.765334680708128	-0.875264841430982	-0.901634758205493	-0.969453816765876	-0.875684302554307	-0.841986461973401	-1.092285615674	-0.89819312688582	-0.913757657947184	-0.612330119767	-1.03001635700708	-0.926109843522926	-0.933896146747205	-0.735764471050559	-0.826532476816179	-0.751993466835715	-0.926866771886203	-0.939841196144007	-0.873249780524906	-0.76869282359667	-0.640904964715953	-0.711482578285335	-1.14606725833257	-1.03168838700571	-0.930039671528907	-0.893798807075715	-0.487114148394501	-0.848253516849136	-0.738846733260983	-0.917892965443454	-0.871948552571261	-0.658130288494867	-1.00267722629032	-0.817268153274812	-0.860647601141605	-0.98522273585315	-0.855280251926251	-0.977630385217252	-0.946247126788503	-0.778761495309825	-0.822223279914285	-0.943202643555895	-0.816273335940837	-0.768899010613726	-0.715653844487316	-1.05176803187791	-0.739064864333514	-0.747352259151566	-0.934073142538619	-0.700773363072109	-0.665033413130891	-0.820086250039017	-0.94659327176268	-0.882283515769357	-0.898143530886214	-0.803948150978658	-0.801539260665722	-0.808255130253273	-0.73282040171631	-0.760001822460714	-0.613528678495636	-0.87629286165202	-0.812197203996552	-0.808485455482256	-0.944422309918362	-0.827585942275207	-0.803186635773324	-0.669720987037311
"116986"	-0.185297161779464	-0.298454371429155	-0.386936309670943	-0.399985466243784	-0.192952315609967	-0.137148662161432	-0.375045947071997	-0.401160246624109	-0.149699485826839	-0.229080467496413	-0.0611468029807943	-0.195631154545052	-0.289805271578786	-0.410643248969839	-0.272912123708226	-0.296684235178315	-0.191115204272146	-0.255139595029208	-0.273067912876722	-0.205108487630203	-0.228189063145893	-0.326169156472384	-0.246303443247729	-0.342136290085778	-0.283886944340425	-0.276937130205537	-0.319859983343452	-0.160140282845454	-0.299154399449499	-0.196573024897118	-0.346451716601847	-0.254923656002707	-0.266503232038613	-0.251977714064983	-0.259361361691512	-0.231062672433408	-0.233637489761689	-0.334934214631929	-0.369314334159533	-0.391577844585366	-0.190924176191039	-0.236079896120715	-0.384772450159309	-0.463825265349422	-0.306482029272425	-0.26997023288025	-0.264212811334382	-0.398962080537682	-0.223909288527725	-0.276289700377103	-0.189065612103643	-0.209636161728098	-0.231042855209201	-0.349887202301882	-0.323763288679756	-0.39685700983365	-0.289792621891623	-0.245748722607793	-0.290942875059608	-0.200391900305285	-0.283150069719274	-0.22654687859834	-0.27875683053306	-0.300140524131935	-0.411389299270401	-0.371010476127325	-0.228542689193152	-0.247037431096128	-0.402706721326903	-0.195491528494009	-0.240090009507382	-0.279105786706647	-0.281361829112764	-0.256557226343344	-0.211169904732337
"488"	-0.952485144302818	-1.39885900699177	-1.18936572165929	-1.1560730016195	-1.09093244386341	-1.26115928208597	-1.07418885956201	-1.25865592742125	-1.13724593157494	-1.36369277913236	-1.10189684729215	-1.12433475206708	-1.14291688053877	-1.18791111315134	-1.29818336990868	-1.20854394466095	-1.29072643213664	-1.28084535441466	-1.19985168224984	-0.998054247133344	-1.24278712505544	-1.13794584286635	-1.01329219161267	-1.26059065123132	-1.13382154760711	-0.978335743293425	-1.00878425605417	-1.01969439389768	-0.747527973682085	-1.32065682721806	-1.2037833117666	-1.090030265347	-1.09459377494417	-1.10627676883678	-1.1351525486826	-1.16274073109103	-1.38857545376451	-1.26908313627187	-1.06640638828583	-1.1503602079558	-1.21347433083979	-1.14440135495665	-1.24358398438314	-1.19917155958625	-1.18427417271701	-0.974114912339623	-1.22196105475863	-1.11866559435118	-1.16772866320419	-1.14224268702204	-1.01342790304808	-1.13145050291242	-1.24413140763373	-1.19155460115798	-0.980093907160169	-1.14166428782719	-1.21556205912003	-1.00307756094575	-0.919493167831934	-1.03919904740974	-1.04839452767538	-1.1467188191409	-1.0793460068284	-1.17428359735106	-1.22270752418387	-1.25798702233615	-1.15791540284027	-1.23822694560205	-1.20056154621343	-1.0597188162213	-1.22217554343594	-1.34960979872374	-1.27524183172615	-0.996767263375822	-1.10778176892762
"56005"	-0.116247627227788	-0.136932360798003	-0.136675518700373	-0.165551417725646	-0.0811673887132487	-0.310636704321327	-0.293518395647082	-0.134932304511863	-0.164208183465103	-0.152435987950752	-0.182428774900152	-0.0340741842996016	-0.240943167836153	-0.185366490340541	-0.159920303103599	-0.252203997173687	-0.259760178387263	-0.0806104955593819	-0.304411745198772	-0.171242706859438	-0.139907501695188	-0.125288032434962	-0.173998836949312	-0.215125758353988	-0.146865069196562	-0.143109320213533	-0.194699649865188	-0.148304172381907	-0.266136105300009	-0.0643486065185445	-0.205304697783532	-0.177668248242683	-0.139628451468689	-0.17923063057371	-0.241186483139629	-0.204500085019666	-0.21730470725391	-0.14225397790989	-0.197588053257747	0.0243350067689031	-0.0148630401001663	-0.253762691907651	-0.222905444061392	-0.100412559313147	-0.0863529384202903	-0.150730030569067	-0.257579218960999	-0.150486528823816	-0.0784556598122996	-0.125416386349741	-0.102979366144148	-0.220643376057334	-0.12107889191927	-0.0424666209004203	0.00765422734252701	-0.1444747262977	-0.00894208664232316	-0.0856681628037106	-0.281686391635475	-0.229440354754037	-0.195431551890029	-0.155174759632631	-0.195300189661152	-0.155778891430346	-0.214926316833374	-0.160221115262038	-0.195939442116028	-0.108012742446796	-0.061405724494417	-0.217706071080506	-0.262458946513489	-0.174204110216132	-0.18143782706902	3.43685936373233E-4	-0.139221892851703
"79680"	-0.0557523079365439	-0.00917437471861993	0.0654603501339193	-0.116994351339316	-0.146485698307986	-0.00803396091168548	-0.110347821251948	0.0315278819585252	-0.0125481222847184	-0.172104435218294	-0.0417800571288545	-0.0393320506402716	-0.188081363048127	-0.036836863024458	-0.0153793121347165	0.032396274425319	8.96793502847924E-4	-0.050752708816083	-0.0644742113494799	0.0944273288832304	4.02980898618677E-4	-0.0900907781324533	-0.00206690936788684	-0.0601715916135516	-0.153806663634279	0.0259660444419205	-0.0402254648100286	-0.022820698255055	-0.0225242899397911	-0.118766284891902	-0.128258291227603	-0.102185269535821	-0.100841165603327	0.0552851570224253	-0.158478703922307	-0.125391563556013	-0.0259385955635515	-0.0328741841666208	-0.0550320703015738	-0.0975718542026991	-0.0328347280912819	-0.1516125350419	-0.172584544430031	-0.124642892937176	0.0795183256524824	-0.0755609814408617	-0.129727614486014	-0.0994001677687327	0.0162635860010268	-0.0995678636898902	0.0529187775888347	-0.00876044041389424	-0.0422393127013423	-0.127144545903134	-0.0628207990273525	-0.081087348893096	-0.08541349343717	-0.0901005155904705	-0.0954384324423483	-0.0489575881516929	0.0458742434116943	0.00937286929605377	0.0320303256379939	-0.00315743651168191	-0.120784424126673	-0.113810251522672	-0.0262874219937086	-0.0716734874956707	-0.091725769457575	-0.0148002921124035	-0.0736726591432338	-0.122725774528902	0.02322022397286	-0.0204383254563478	0.00545649620817073
"283234"	-0.129014285885928	-0.24038287269292	-0.290249654044045	-0.194798692811956	-0.175130285503018	-0.206341672152911	-0.22321453250488	-0.128054374393991	-0.152680557478653	-0.108926093984936	-0.197967106312673	-0.193090636437007	-0.25556587163138	-0.185242431245168	-0.31632442006392	-0.157490938253403	-0.0955408362649174	-0.205413608244768	-0.309207251246554	-0.230587164376715	-0.0772195754028863	-0.231194624869487	-0.0631507896150743	-0.211754878945974	-0.152952048219648	-0.193743592692572	-0.235726924292269	0.0299269229284551	-0.35334064719572	-0.259273112113636	-0.153820459041088	-0.192756345411667	-0.246373164854721	-0.0828595725926418	-0.184298344538657	-0.19975573519728	-0.0961350355569111	-0.221477189170896	-0.366806205070845	-0.290741141999996	-0.112922181543691	-0.0841489430182844	-0.296212654586368	-0.225968587887106	-0.155743371179818	-0.138259719751677	-0.210768643426957	-0.223791813696083	-0.163479345342203	-0.0286158364299033	-0.218284632080226	-0.150882461053261	-0.120699275221763	-0.185583988651362	-0.18290527831176	-0.189283767434355	-0.134056473826571	-0.0897356672186111	-0.292808379960675	-0.217438433356625	-0.266148544729006	-0.174443692614149	-0.238311793492196	-0.242464763595043	-0.307390882096669	-0.159547122730124	-0.277434705415663	-0.127606905751052	-0.218821182458236	-0.233043190614856	-0.34748447417659	-0.156209124226271	-0.21459365770144	-0.117301833776665	-0.145005440498032
"10849"	-0.411205382731343	-0.509881196958839	-0.39518830435919	-0.542144548539201	-0.385901318707945	-0.434216423166139	-0.46903129667883	-0.323739852085419	-0.430162219223149	-0.405259724219869	-0.441480068757237	-0.468107854607432	-0.353832320061985	-0.434518730876229	-0.35752128333174	-0.409227395044506	-0.396529911449021	-0.402650875734737	-0.504729009937644	-0.443832464926084	-0.398173971115019	-0.484449399212826	-0.411600943568799	-0.221632828316838	-0.43815860015268	-0.359287105552103	-0.504817525996136	-0.302987088660915	-0.364680621115496	-0.49394513858919	-0.322686994997149	-0.472611744948647	-0.356329867348472	-0.293482492814202	-0.407403600325895	-0.559915491055439	-0.224740102697195	-0.461832391142905	-0.433568069936732	-0.632476895541338	-0.623369729720998	-0.31434411410697	-0.46573550130662	-0.350341962438793	-0.375866298506779	-0.293755480603365	-0.473592428776266	-0.490811927532198	-0.411519262979064	-0.43123182720485	-0.360260308089525	-0.338849189926823	-0.37098953543644	-0.192367158031534	-0.242056832040702	-0.531027479110379	-0.227425352533108	-0.3157428741844	-0.391350146166538	-0.305163958553445	-0.534480433455497	-0.468766240109914	-0.411822796656627	-0.438421586852505	-0.347496384379162	-0.417451539009071	-0.58452789134311	-0.264142645983107	-0.423612468413566	-0.482749711829517	-0.331036791642951	-0.410350234175449	-0.429289149861313	-0.540278225585886	-0.447469112019174
"8872"	-1.52947451963133	-1.72424820428714	-1.81376671529455	-1.59436922979431	-1.6633299513392	-1.67609234497312	-1.69227217564389	-1.6940960959066	-1.51818723578532	-1.60442530276161	-1.55777023402804	-1.6285122832343	-1.63222749986895	-1.58675966452021	-1.64410675304895	-1.56305670684861	-1.62346928274842	-1.38418799982848	-1.48441483742014	-1.42614352839297	-1.459142131618	-1.50827005732414	-1.67586644993921	-1.60668432629028	-1.46228303710679	-1.51121503528776	-1.47093901503841	-1.47012672835065	-1.57273633443186	-1.51194849778774	-1.67617653945729	-1.35988912167738	-1.52283661127546	-1.40987499163396	-1.40037737467298	-1.50609179840928	-1.52129432411021	-1.52963558105557	-1.55863821857574	-1.51371417051958	-1.44811274185691	-1.6309426603427	-1.69654437889871	-1.48127866819735	-1.53615447659598	-1.4922416331105	-1.56143954354377	-1.52366663196317	-1.68405163870274	-1.50688710530392	-1.5524372624065	-1.58194678979949	-1.59878943458879	-1.21803882893361	-1.38853432369566	-1.42600691932079	-1.62799819992116	-1.32353320428836	-1.59513114597931	-1.72494911234649	-1.48085892343743	-1.49554705906851	-1.58682836483092	-1.42098612590291	-1.67702416098415	-1.44187662363771	-1.40017530945316	-1.44287183350482	-1.56235053089028	-1.57733520479266	-1.25781830306173	-1.62912892772837	-1.66237111386501	-1.42092952456688	-1.71685911734826
